x,S12
-9.395895e+01,4.414441e+01
-9.246646e+01,3.931837e+01
-9.097397e+01,3.515170e+01
-8.948147e+01,3.121218e+01
-8.798898e+01,nan
-8.649649e+01,2.827730e+01
-8.500399e+01,2.606251e+01
-8.351150e+01,2.436362e+01
-8.201900e+01,nan
-8.052651e+01,2.304270e+01
-7.903402e+01,2.199954e+01
-7.754152e+01,2.114559e+01
-7.604903e+01,nan
-7.455654e+01,2.042903e+01
-7.306404e+01,1.982875e+01
-7.157155e+01,1.931051e+01
-7.007906e+01,1.885189e+01
-6.858656e+01,nan
-6.709407e+01,1.845322e+01
-6.560157e+01,1.810623e+01
-6.410908e+01,1.784436e+01
-6.261659e+01,nan
-6.112409e+01,1.715901e+01
-5.963160e+01,1.734890e+01
-5.813911e+01,1.687693e+01
-5.664661e+01,nan
-5.515412e+01,1.663455e+01
-5.366163e+01,1.650234e+01
-5.216913e+01,1.631902e+01
-5.067664e+01,1.613347e+01
-4.918414e+01,nan
-4.769165e+01,1.595435e+01
-4.619916e+01,1.580056e+01
-4.470666e+01,1.567543e+01
-4.321417e+01,nan
-4.172168e+01,1.557076e+01
-4.022918e+01,1.547968e+01
-3.873669e+01,1.541983e+01
-3.724420e+01,nan
-3.575170e+01,1.540504e+01
-3.425921e+01,1.541529e+01
-3.276671e+01,1.547838e+01
-3.127422e+01,1.562031e+01
-2.978173e+01,nan
-2.828923e+01,1.588033e+01
-2.679674e+01,1.629951e+01
-2.530425e+01,1.697997e+01
-2.381175e+01,nan
-2.231926e+01,1.835698e+01
-2.082677e+01,2.093873e+01
-1.933427e+01,1.626005e+01
-1.784178e+01,nan
-1.634928e+01,1.110892e+01
-1.485679e+01,9.881938e+00
-1.336430e+01,1.010313e+01
-1.187180e+01,nan
-1.037931e+01,1.044626e+01
-8.886817e+00,1.082103e+01
-7.394323e+00,1.117894e+01
-5.901829e+00,nan
-4.409336e+00,1.151414e+01
-2.916842e+00,1.182787e+01
-1.424348e+00,1.212433e+01
6.814528e-02,nan
1.560639e+00,1.240831e+01
3.053133e+00,1.268187e+01
4.545626e+00,1.295253e+01
6.038120e+00,nan
7.530613e+00,1.322258e+01
9.023107e+00,1.349306e+01
1.051560e+01,1.377150e+01
1.200809e+01,nan
1.350059e+01,1.406101e+01
1.499308e+01,1.436485e+01
1.648558e+01,1.468663e+01
1.797807e+01,1.979214e+01
1.947056e+01,1.461578e+01
2.096306e+01,1.539795e+01
2.245555e+01,1.579483e+01
2.394804e+01,1.930820e+01
2.544054e+01,1.563994e+01
2.693303e+01,1.670272e+01
2.842552e+01,1.723106e+01
2.991802e+01,2.048725e+01
3.141051e+01,1.716072e+01
3.290301e+01,1.850207e+01
3.439550e+01,1.927713e+01
3.588799e+01,2.122752e+01
3.738049e+01,1.942270e+01
3.887298e+01,2.114206e+01
4.036547e+01,2.251084e+01
4.185797e+01,2.415062e+01
4.335046e+01,nan
4.484295e+01,2.625870e+01
4.633545e+01,2.916306e+01
4.782794e+01,3.327426e+01
4.932044e+01,nan
5.081293e+01,4.040850e+01
5.230542e+01,5.402666e+01
5.379792e+01,5.096593e+01
