x,Mu
-9.395895e+01,1.914578e+00
-9.246646e+01,2.042089e+00
-9.097397e+01,2.489838e+00
-8.948147e+01,2.626887e+00
-8.798898e+01,nan
-8.649649e+01,2.768859e+00
-8.500399e+01,2.833625e+00
-8.351150e+01,2.868565e+00
-8.201900e+01,nan
-8.052651e+01,2.862005e+00
-7.903402e+01,2.817511e+00
-7.754152e+01,2.737905e+00
-7.604903e+01,nan
-7.455654e+01,2.638730e+00
-7.306404e+01,2.517477e+00
-7.157155e+01,2.351360e+00
-7.007906e+01,1.721675e+00
-6.858656e+01,nan
-6.709407e+01,2.554370e+00
-6.560157e+01,2.274490e+00
-6.410908e+01,2.083376e+00
-6.261659e+01,nan
-6.112409e+01,1.915497e+00
-5.963160e+01,1.983111e+00
-5.813911e+01,1.742892e+00
-5.664661e+01,nan
-5.515412e+01,1.708075e+00
-5.366163e+01,1.645911e+00
-5.216913e+01,1.566339e+00
-5.067664e+01,1.492672e+00
-4.918414e+01,nan
-4.769165e+01,1.427326e+00
-4.619916e+01,1.370984e+00
-4.470666e+01,1.319944e+00
-4.321417e+01,nan
-4.172168e+01,1.272740e+00
-4.022918e+01,1.230383e+00
-3.873669e+01,1.194329e+00
-3.724420e+01,nan
-3.575170e+01,1.162177e+00
-3.425921e+01,1.133080e+00
-3.276671e+01,1.110700e+00
-3.127422e+01,1.094885e+00
-2.978173e+01,nan
-2.828923e+01,1.085079e+00
-2.679674e+01,1.085032e+00
-2.530425e+01,1.092051e+00
-2.381175e+01,nan
-2.231926e+01,1.156705e+00
-2.082677e+01,1.137353e+00
-1.933427e+01,1.224222e+00
-1.784178e+01,nan
-1.634928e+01,6.947399e-01
-1.485679e+01,5.888442e-01
-1.336430e+01,5.890455e-01
-1.187180e+01,nan
-1.037931e+01,5.973214e-01
-8.886817e+00,6.080732e-01
-7.394323e+00,6.174659e-01
-5.901829e+00,nan
-4.409336e+00,6.249167e-01
-2.916842e+00,6.305548e-01
-1.424348e+00,6.346938e-01
6.814528e-02,nan
1.560639e+00,6.376235e-01
3.053133e+00,6.396550e-01
4.545626e+00,6.411557e-01
6.038120e+00,nan
7.530613e+00,6.421152e-01
9.023107e+00,6.427133e-01
1.051560e+01,6.432472e-01
1.200809e+01,nan
1.350059e+01,6.437155e-01
1.499308e+01,6.442018e-01
1.648558e+01,6.447729e-01
1.797807e+01,6.471803e-01
1.947056e+01,6.453113e-01
2.096306e+01,6.462675e-01
2.245555e+01,6.471727e-01
2.394804e+01,6.808673e-01
2.544054e+01,6.420108e-01
2.693303e+01,6.494409e-01
2.842552e+01,6.509052e-01
2.991802e+01,6.850123e-01
3.141051e+01,6.442037e-01
3.290301e+01,6.541577e-01
3.439550e+01,6.541761e-01
3.588799e+01,6.799413e-01
3.738049e+01,6.419403e-01
3.887298e+01,6.614110e-01
4.036547e+01,6.654989e-01
4.185797e+01,6.656845e-01
4.335046e+01,nan
4.484295e+01,6.706952e-01
4.633545e+01,6.655250e-01
4.782794e+01,6.800420e-01
4.932044e+01,nan
5.081293e+01,6.492095e-01
5.230542e+01,6.393408e-01
5.379792e+01,3.092874e-01
