x,Mu
-9.394739e+01,1.841823e+00
-9.245494e+01,1.994096e+00
-9.096249e+01,2.403993e+00
-8.947004e+01,2.533348e+00
-8.797759e+01,2.167269e+00
-8.648514e+01,2.632745e+00
-8.499270e+01,2.683856e+00
-8.350025e+01,2.703568e+00
-8.200780e+01,nan
-8.051535e+01,2.683955e+00
-7.902290e+01,2.633161e+00
-7.753045e+01,2.557059e+00
-7.603800e+01,nan
-7.454556e+01,2.457419e+00
-7.305311e+01,2.330257e+00
-7.156066e+01,2.111144e+00
-7.006821e+01,nan
-6.857576e+01,3.296083e+00
-6.708331e+01,2.255613e+00
-6.559086e+01,2.094608e+00
-6.409842e+01,nan
-6.260597e+01,1.975913e+00
-6.111352e+01,1.872804e+00
-5.962107e+01,1.779822e+00
-5.812862e+01,nan
-5.663617e+01,1.693264e+00
-5.514372e+01,1.612320e+00
-5.365128e+01,1.538159e+00
-5.215883e+01,1.469445e+00
-5.066638e+01,nan
-4.917393e+01,1.406332e+00
-4.768148e+01,1.349232e+00
-4.618903e+01,1.295214e+00
-4.469658e+01,nan
-4.320414e+01,1.246247e+00
-4.171169e+01,1.199592e+00
-4.021924e+01,1.150540e+00
-3.872679e+01,nan
-3.723434e+01,1.102648e+00
-3.574189e+01,1.090079e+00
-3.424944e+01,1.036230e+00
-3.275700e+01,nan
-3.126455e+01,1.016038e+00
-2.977210e+01,9.915143e-01
-2.827965e+01,9.638037e-01
-2.678720e+01,nan
-2.529475e+01,9.381487e-01
-2.380230e+01,9.158165e-01
-2.230986e+01,8.946491e-01
-2.081741e+01,nan
-1.932496e+01,8.751489e-01
-1.783251e+01,8.575140e-01
-1.634006e+01,8.412766e-01
-1.484761e+01,8.262589e-01
-1.335516e+01,nan
-1.186272e+01,8.132124e-01
-1.037027e+01,8.008796e-01
-8.877818e+00,7.890451e-01
-7.385369e+00,nan
-5.892921e+00,7.786818e-01
-4.400472e+00,7.692637e-01
-2.908024e+00,7.607478e-01
-1.415575e+00,nan
7.687355e-02,7.536293e-01
1.569322e+00,7.475109e-01
3.061771e+00,7.414117e-01
4.554219e+00,nan
6.046668e+00,7.367259e-01
7.539116e+00,7.330156e-01
9.031565e+00,7.303272e-01
1.052401e+01,nan
1.201646e+01,7.291243e-01
1.350891e+01,7.296442e-01
1.500136e+01,7.308510e-01
1.649381e+01,7.024297e-01
1.798626e+01,8.360104e-01
1.947871e+01,7.408431e-01
2.097115e+01,7.501358e-01
2.246360e+01,7.646983e-01
2.395605e+01,nan
2.544850e+01,7.820217e-01
2.694095e+01,8.271201e-01
2.843340e+01,8.399444e-01
2.992585e+01,nan
3.141829e+01,8.412444e-01
3.291074e+01,5.850066e-01
3.440319e+01,5.389749e-01
3.589564e+01,nan
3.738809e+01,5.590837e-01
3.888054e+01,5.771235e-01
4.037299e+01,5.947702e-01
4.186543e+01,nan
4.335788e+01,6.088574e-01
4.485033e+01,6.225068e-01
4.634278e+01,6.250286e-01
4.783523e+01,nan
4.932768e+01,6.428253e-01
5.082013e+01,6.171996e-01
5.231257e+01,6.102056e-01
5.380502e+01,2.883818e-01
