x,S11
-9.396330e+01,-2.512945e+01
-9.247077e+01,-1.861124e+01
-9.097824e+01,-1.423887e+01
-8.948571e+01,-1.200452e+01
-8.799318e+01,nan
-8.650065e+01,-1.027833e+01
-8.500812e+01,-9.150061e+00
-8.351559e+01,-8.340442e+00
-8.202306e+01,nan
-8.053054e+01,-7.818008e+00
-7.903801e+01,-7.508134e+00
-7.754548e+01,-7.326479e+00
-7.605295e+01,-7.254637e+00
-7.456042e+01,nan
-7.306789e+01,-7.288490e+00
-7.157536e+01,-7.384334e+00
-7.008283e+01,-7.853574e+00
-6.859030e+01,nan
-6.709777e+01,-8.177271e+00
-6.560524e+01,-7.712720e+00
-6.411271e+01,-8.823202e+00
-6.262018e+01,nan
-6.112765e+01,-8.700655e+00
-5.963512e+01,-8.972047e+00
-5.814260e+01,-9.359526e+00
-5.665007e+01,-9.751470e+00
-5.515754e+01,nan
-5.366501e+01,-1.011996e+01
-5.217248e+01,-1.046546e+01
-5.067995e+01,-1.082735e+01
-4.918742e+01,nan
-4.769489e+01,-1.118674e+01
-4.620236e+01,-1.152675e+01
-4.470983e+01,-1.187714e+01
-4.321730e+01,-1.223602e+01
-4.172477e+01,nan
-4.023224e+01,-1.257890e+01
-3.873971e+01,-1.294478e+01
-3.724718e+01,-1.333917e+01
-3.575466e+01,nan
-3.426213e+01,-1.389584e+01
-3.276960e+01,-1.423941e+01
-3.127707e+01,-1.716973e+01
-2.978454e+01,nan
-2.829201e+01,-1.175853e+01
-2.679948e+01,-1.446952e+01
-2.530695e+01,-1.521106e+01
-2.381442e+01,nan
-2.232189e+01,-1.558645e+01
-2.082936e+01,-1.592298e+01
-1.933683e+01,-1.622703e+01
-1.784430e+01,nan
-1.635177e+01,-1.652574e+01
-1.485924e+01,-1.683054e+01
-1.336672e+01,-1.714225e+01
-1.187419e+01,nan
-1.038166e+01,-1.746062e+01
-8.889127e+00,-1.778465e+01
-7.396598e+00,-1.811504e+01
-5.904069e+00,-2.459528e+01
-4.411539e+00,-1.791650e+01
-2.919010e+00,-1.878963e+01
-1.426481e+00,-1.913517e+01
6.604856e-02,-2.282206e+01
1.558578e+00,-1.885464e+01
3.051107e+00,-1.984962e+01
4.543637e+00,-2.021862e+01
6.036166e+00,-2.411247e+01
7.528695e+00,-1.993063e+01
9.021225e+00,-2.099430e+01
1.051375e+01,-2.140431e+01
1.200628e+01,-2.375559e+01
1.349881e+01,-2.122479e+01
1.499134e+01,-2.228055e+01
1.648387e+01,-2.275324e+01
1.797640e+01,-2.429331e+01
1.946893e+01,-2.266979e+01
2.096146e+01,-2.378838e+01
2.245399e+01,-2.436365e+01
2.394652e+01,-2.502722e+01
2.543905e+01,-2.477803e+01
2.693158e+01,-2.568638e+01
2.842411e+01,-2.644355e+01
2.991664e+01,-2.741627e+01
3.140916e+01,nan
3.290169e+01,-2.810002e+01
3.439422e+01,-2.915753e+01
3.588675e+01,-3.055790e+01
3.737928e+01,nan
3.887181e+01,-3.205298e+01
4.036434e+01,-3.385987e+01
4.185687e+01,-3.623783e+01
4.334940e+01,nan
4.484193e+01,-3.909478e+01
4.633446e+01,-4.380427e+01
4.782699e+01,-4.889174e+01
4.931952e+01,nan
5.081205e+01,-6.237342e+01
5.230458e+01,-8.454923e+01
5.379710e+01,-1.712196e+02
