x,S11
-9.395895e+01,-2.480525e+01
-9.246646e+01,-1.837515e+01
-9.097397e+01,-1.410558e+01
-8.948147e+01,-1.191093e+01
-8.798898e+01,nan
-8.649649e+01,-1.020877e+01
-8.500399e+01,-9.115885e+00
-8.351150e+01,-8.331436e+00
-8.201900e+01,nan
-8.052651e+01,-7.816021e+00
-7.903402e+01,-7.506337e+00
-7.754152e+01,-7.359412e+00
-7.604903e+01,nan
-7.455654e+01,-7.314390e+00
-7.306404e+01,-7.359220e+00
-7.157155e+01,-7.483585e+00
-7.007906e+01,-7.645809e+00
-6.858656e+01,nan
-6.709407e+01,-7.840116e+00
-6.560157e+01,-8.082775e+00
-6.410908e+01,-8.594512e+00
-6.261659e+01,nan
-6.112409e+01,-8.966798e+00
-5.963160e+01,-8.743253e+00
-5.813911e+01,-9.678039e+00
-5.664661e+01,nan
-5.515412e+01,-9.702776e+00
-5.366163e+01,-9.986798e+00
-5.216913e+01,-1.037939e+01
-5.067664e+01,-1.076811e+01
-4.918414e+01,nan
-4.769165e+01,-1.113554e+01
-4.619916e+01,-1.148021e+01
-4.470666e+01,-1.182830e+01
-4.321417e+01,nan
-4.172168e+01,-1.218360e+01
-4.022918e+01,-1.252764e+01
-3.873669e+01,-1.285454e+01
-3.724420e+01,nan
-3.575170e+01,-1.319685e+01
-3.425921e+01,-1.354424e+01
-3.276671e+01,-1.387414e+01
-3.127422e+01,-1.420538e+01
-2.978173e+01,nan
-2.828923e+01,-1.457666e+01
-2.679674e+01,-1.496900e+01
-2.530425e+01,-1.550407e+01
-2.381175e+01,nan
-2.231926e+01,-1.583880e+01
-2.082677e+01,-1.856205e+01
-1.933427e+01,-1.338358e+01
-1.784178e+01,nan
-1.634928e+01,-1.599569e+01
-1.485679e+01,-1.677611e+01
-1.336430e+01,-1.713941e+01
-1.187180e+01,nan
-1.037931e+01,-1.747889e+01
-8.886817e+00,-1.779059e+01
-7.394323e+00,-1.810472e+01
-5.901829e+00,nan
-4.409336e+00,-1.842965e+01
-2.916842e+00,-1.876596e+01
-1.424348e+00,-1.911358e+01
6.814528e-02,nan
1.560639e+00,-1.947358e+01
3.053133e+00,-1.984150e+01
4.545626e+00,-2.021909e+01
6.038120e+00,nan
7.530613e+00,-2.061110e+01
9.023107e+00,-2.101409e+01
1.051560e+01,-2.143083e+01
1.200809e+01,nan
1.350059e+01,-2.186643e+01
1.499308e+01,-2.232322e+01
1.648558e+01,-2.280437e+01
1.797807e+01,-3.071387e+01
1.947056e+01,-2.267057e+01
2.096306e+01,-2.385693e+01
2.245555e+01,-2.443956e+01
2.394804e+01,-2.863830e+01
2.544054e+01,-2.438954e+01
2.693303e+01,-2.575891e+01
2.842552e+01,-2.651715e+01
2.991802e+01,-3.014256e+01
3.141051e+01,-2.668364e+01
3.290301e+01,-2.834012e+01
3.439550e+01,-2.953402e+01
3.588799e+01,-3.143658e+01
3.738049e+01,-3.025998e+01
3.887298e+01,-3.205533e+01
4.036547e+01,-3.394169e+01
4.185797e+01,-3.640991e+01
4.335046e+01,nan
4.484295e+01,-3.929902e+01
4.633545e+01,-4.402814e+01
4.782794e+01,-4.912249e+01
4.932044e+01,nan
5.081293e+01,-6.266861e+01
5.230542e+01,-8.484654e+01
5.379792e+01,-1.718024e+02
