x,S11
-9.382136e+01,-2.447673e+01
-9.233017e+01,-1.883189e+01
-9.083899e+01,-1.454309e+01
-8.934780e+01,-1.228771e+01
-8.785661e+01,nan
-8.636542e+01,-1.046817e+01
-8.487423e+01,-9.278766e+00
-8.338305e+01,-8.418321e+00
-8.189186e+01,nan
-8.040067e+01,-7.834533e+00
-7.890948e+01,-7.444620e+00
-7.741830e+01,-7.374867e+00
-7.592711e+01,nan
-7.443592e+01,-7.757074e+00
-7.294473e+01,-7.379620e+00
-7.145354e+01,-7.204393e+00
-6.996236e+01,-8.270762e+00
-6.847117e+01,nan
-6.697998e+01,-7.678672e+00
-6.548879e+01,-8.180897e+00
-6.399761e+01,-8.506091e+00
-6.250642e+01,nan
-6.101523e+01,-8.870100e+00
-5.952404e+01,-9.210037e+00
-5.803285e+01,-9.553941e+00
-5.654167e+01,nan
-5.505048e+01,-9.902087e+00
-5.355929e+01,-1.027220e+01
-5.206810e+01,-1.064567e+01
-5.057691e+01,-1.124777e+01
-4.908573e+01,nan
-4.759454e+01,-1.164590e+01
-4.610335e+01,-1.518118e+01
-4.461216e+01,-8.901854e+00
-4.312098e+01,nan
-4.162979e+01,-1.200585e+01
-4.013860e+01,-1.269581e+01
-3.864741e+01,-1.313057e+01
-3.715622e+01,nan
-3.566504e+01,-1.349352e+01
-3.417385e+01,-1.381383e+01
-3.268266e+01,-1.412792e+01
-3.119147e+01,nan
-2.970029e+01,-1.444300e+01
-2.820910e+01,-1.475681e+01
-2.671791e+01,-1.507030e+01
-2.522672e+01,nan
-2.373553e+01,-1.538430e+01
-2.224435e+01,-1.569752e+01
-2.075316e+01,-1.600786e+01
-1.926197e+01,nan
-1.777078e+01,-1.631940e+01
-1.627959e+01,-1.663041e+01
-1.478841e+01,-1.693969e+01
-1.329722e+01,nan
-1.180603e+01,-1.725025e+01
-1.031484e+01,-1.756323e+01
-8.823656e+00,-1.787911e+01
-7.332468e+00,-2.446139e+01
-5.841280e+00,-1.765408e+01
-4.350092e+00,-1.852221e+01
-2.858905e+00,-1.884906e+01
-1.367717e+00,-1.918354e+01
1.234710e-01,nan
1.614659e+00,-1.952618e+01
3.105847e+00,-1.987962e+01
4.597034e+00,-2.024081e+01
6.088222e+00,nan
7.579410e+00,-2.061204e+01
9.070598e+00,-2.099917e+01
1.056179e+01,-2.139995e+01
1.205297e+01,nan
1.354416e+01,-2.181660e+01
1.503535e+01,-2.225648e+01
1.652654e+01,-2.272137e+01
1.801772e+01,nan
1.950891e+01,-2.323871e+01
2.100010e+01,-2.377535e+01
2.249129e+01,-2.448385e+01
2.398248e+01,nan
2.547366e+01,-2.482816e+01
2.696485e+01,-2.547322e+01
2.845604e+01,-2.647994e+01
2.994723e+01,nan
3.143842e+01,-2.724250e+01
3.292960e+01,-2.816203e+01
3.442079e+01,-2.924964e+01
3.591198e+01,nan
3.740317e+01,-3.051106e+01
3.889435e+01,-3.202317e+01
4.038554e+01,-3.386379e+01
4.187673e+01,nan
4.336792e+01,-3.621561e+01
4.485911e+01,-3.925060e+01
4.635029e+01,-4.362090e+01
4.784148e+01,-5.837807e+01
4.933267e+01,-4.878977e+01
5.082386e+01,-6.041386e+01
5.231504e+01,-9.165201e+01
5.380623e+01,-1.644874e+02
