x,S11
-9.396914e+01,-2.572732e+01
-9.247656e+01,-1.899356e+01
-9.098398e+01,-1.448390e+01
-8.949140e+01,-1.218465e+01
-8.799881e+01,nan
-8.650623e+01,-1.042492e+01
-8.501365e+01,-9.231179e+00
-8.352107e+01,-8.402462e+00
-8.202849e+01,nan
-8.053590e+01,-7.858925e+00
-7.904332e+01,-7.481608e+00
-7.755074e+01,-7.279028e+00
-7.605816e+01,-7.197656e+00
-7.456558e+01,nan
-7.307300e+01,-7.581576e+00
-7.158041e+01,-7.815725e+00
-7.008783e+01,-7.123039e+00
-6.859525e+01,nan
-6.710267e+01,-8.341209e+00
-6.561009e+01,-8.103635e+00
-6.411751e+01,-8.308941e+00
-6.262492e+01,-8.707382e+00
-6.113234e+01,nan
-5.963976e+01,-9.070876e+00
-5.814718e+01,-9.422896e+00
-5.665460e+01,-9.781188e+00
-5.516202e+01,nan
-5.366943e+01,-1.012919e+01
-5.217685e+01,-1.047601e+01
-5.068427e+01,-1.084061e+01
-4.919169e+01,-1.120454e+01
-4.769911e+01,nan
-4.620653e+01,-1.159274e+01
-4.471394e+01,-1.218809e+01
-4.322136e+01,-1.255235e+01
-4.172878e+01,nan
-4.023620e+01,-1.581623e+01
-3.874362e+01,-9.957076e+00
-3.725104e+01,-1.287593e+01
-3.575845e+01,-1.358572e+01
-3.426587e+01,nan
-3.277329e+01,-1.398888e+01
-3.128071e+01,-1.433483e+01
-2.978813e+01,-1.464866e+01
-2.829555e+01,nan
-2.680296e+01,-1.495265e+01
-2.531038e+01,-1.526019e+01
-2.381780e+01,-1.557076e+01
-2.232522e+01,nan
-2.083264e+01,-1.588421e+01
-1.934005e+01,-1.619937e+01
-1.784747e+01,-1.651558e+01
-1.635489e+01,nan
-1.486231e+01,-1.683277e+01
-1.336973e+01,-1.715199e+01
-1.187715e+01,-1.747116e+01
-1.038456e+01,nan
-8.891983e+00,-1.779120e+01
-7.399401e+00,-1.811562e+01
-5.906819e+00,-1.844394e+01
-4.414238e+00,nan
-2.921656e+00,-1.877519e+01
-1.429074e+00,-1.911181e+01
6.350742e-02,-1.945597e+01
1.556089e+00,nan
3.048671e+00,-1.980861e+01
4.541253e+00,-2.017092e+01
6.033834e+00,-2.054456e+01
7.526416e+00,nan
9.018998e+00,-2.093211e+01
1.051158e+01,-2.133564e+01
1.200416e+01,-2.175726e+01
1.349674e+01,nan
1.498932e+01,-2.219948e+01
1.648191e+01,-2.266694e+01
1.797449e+01,-2.316386e+01
1.946707e+01,nan
2.095965e+01,-2.371837e+01
2.245223e+01,-2.429761e+01
2.394481e+01,-2.505709e+01
2.543740e+01,nan
2.692998e+01,-2.539035e+01
2.842256e+01,-2.621369e+01
2.991514e+01,-2.722639e+01
3.140772e+01,nan
3.290031e+01,-2.809039e+01
3.439289e+01,-2.914934e+01
3.588547e+01,-3.040535e+01
3.737805e+01,nan
3.887063e+01,-3.190602e+01
4.036321e+01,-3.370929e+01
4.185580e+01,-3.607866e+01
4.334838e+01,nan
4.484096e+01,-3.893124e+01
4.633354e+01,-4.363072e+01
4.782612e+01,-4.871840e+01
4.931870e+01,nan
5.081129e+01,-6.216149e+01
5.230387e+01,-8.436182e+01
5.379645e+01,-1.708829e+02
