x,Mu
-9.394894e+01,1.850027e+00
-9.245653e+01,1.999296e+00
-9.096413e+01,2.413233e+00
-8.947172e+01,2.544661e+00
-8.797931e+01,2.174986e+00
-8.648691e+01,2.646586e+00
-8.499450e+01,2.700509e+00
-8.350209e+01,2.721567e+00
-8.200969e+01,nan
-8.051728e+01,2.700674e+00
-7.902487e+01,2.652251e+00
-7.753247e+01,2.575894e+00
-7.604006e+01,nan
-7.454765e+01,2.477046e+00
-7.305524e+01,2.351914e+00
-7.156284e+01,2.143592e+00
-7.007043e+01,nan
-6.857802e+01,5.560360e+00
-6.708562e+01,2.280222e+00
-6.559321e+01,2.111400e+00
-6.410080e+01,nan
-6.260840e+01,1.991035e+00
-6.111599e+01,1.887968e+00
-5.962358e+01,1.791392e+00
-5.813118e+01,1.704655e+00
-5.663877e+01,1.685486e+00
-5.514636e+01,1.622956e+00
-5.365395e+01,1.548517e+00
-5.216155e+01,1.480916e+00
-5.066914e+01,nan
-4.917673e+01,1.417413e+00
-4.768433e+01,1.359510e+00
-4.619192e+01,1.304717e+00
-4.469951e+01,nan
-4.320711e+01,1.246302e+00
-4.171470e+01,1.187638e+00
-4.022229e+01,1.177238e+00
-3.872989e+01,nan
-3.723748e+01,1.110366e+00
-3.574507e+01,1.086867e+00
-3.425266e+01,1.058564e+00
-3.276026e+01,nan
-3.126785e+01,1.025774e+00
-2.977544e+01,9.964960e-01
-2.828304e+01,9.692564e-01
-2.679063e+01,9.422476e-01
-2.529822e+01,9.677939e-01
-2.380582e+01,9.217416e-01
-2.231341e+01,9.010860e-01
-2.082100e+01,8.821917e-01
-1.932860e+01,nan
-1.783619e+01,8.655437e-01
-1.634378e+01,8.496194e-01
-1.485137e+01,8.346245e-01
-1.335897e+01,nan
-1.186656e+01,8.215324e-01
-1.037415e+01,8.094691e-01
-8.881747e+00,7.990719e-01
-7.389340e+00,nan
-5.896933e+00,7.900228e-01
-4.404526e+00,7.814144e-01
-2.912119e+00,7.741521e-01
-1.419712e+00,nan
7.269485e-02,7.683740e-01
1.565102e+00,7.639579e-01
3.057509e+00,7.615779e-01
4.549916e+00,nan
6.042323e+00,7.612754e-01
7.534729e+00,7.620861e-01
9.027136e+00,7.666548e-01
1.051954e+01,7.744481e-01
1.201195e+01,nan
1.350436e+01,7.881759e-01
1.499676e+01,8.054453e-01
1.648917e+01,8.550010e-01
1.798158e+01,nan
1.947398e+01,8.714707e-01
2.096639e+01,8.827574e-01
2.245880e+01,5.863259e-01
2.395121e+01,nan
2.544361e+01,5.289106e-01
2.693602e+01,5.453925e-01
2.842843e+01,5.621488e-01
2.992083e+01,nan
3.141324e+01,5.782656e-01
3.290565e+01,5.921254e-01
3.439805e+01,6.039015e-01
3.589046e+01,nan
3.738287e+01,6.139494e-01
3.887527e+01,6.224939e-01
4.036768e+01,6.302271e-01
4.186009e+01,nan
4.335250e+01,6.356233e-01
4.484490e+01,6.435451e-01
4.633731e+01,6.417719e-01
4.782972e+01,6.828317e-01
4.932212e+01,6.528370e-01
5.081453e+01,6.288947e-01
5.230694e+01,6.211395e-01
5.379934e+01,2.957618e-01
