x,Mu
-9.399002e+01,1.810376e+00
-9.249724e+01,2.025815e+00
-9.100446e+01,2.523518e+00
-8.951167e+01,2.728262e+00
-8.801889e+01,nan
-8.652611e+01,2.952241e+00
-8.503333e+01,3.103094e+00
-8.354055e+01,3.031264e+00
-8.204776e+01,2.991623e+00
-8.055498e+01,nan
-7.906220e+01,3.882421e+00
-7.756942e+01,2.906281e+00
-7.607664e+01,3.139472e+00
-7.458385e+01,3.115785e+00
-7.309107e+01,nan
-7.159829e+01,2.821373e+00
-7.010551e+01,9.745046e+00
-6.861272e+01,3.178726e+00
-6.711994e+01,3.136496e+00
-6.562716e+01,nan
-6.413438e+01,3.089063e+00
-6.264160e+01,3.321548e+00
-6.114881e+01,2.619988e+00
-5.965603e+01,7.691240e+00
-5.816325e+01,nan
-5.667047e+01,1.635537e+00
-5.517769e+01,1.153271e+00
-5.368490e+01,9.781731e-01
-5.219212e+01,nan
-5.069934e+01,8.843019e-01
-4.920656e+01,8.312005e-01
-4.771377e+01,7.984255e-01
-4.622099e+01,nan
-4.472821e+01,7.760785e-01
-4.323543e+01,7.599734e-01
-4.174265e+01,7.478561e-01
-4.024986e+01,nan
-3.875708e+01,7.385110e-01
-3.726430e+01,7.311739e-01
-3.577152e+01,7.253407e-01
-3.427874e+01,nan
-3.278595e+01,7.206579e-01
-3.129317e+01,7.168705e-01
-2.980039e+01,7.137891e-01
-2.830761e+01,nan
-2.681482e+01,7.112712e-01
-2.532204e+01,7.091810e-01
-2.382926e+01,7.074681e-01
-2.233648e+01,nan
-2.084370e+01,7.061178e-01
-1.935091e+01,7.049915e-01
-1.785813e+01,7.040423e-01
-1.636535e+01,nan
-1.487257e+01,7.032753e-01
-1.337979e+01,7.027042e-01
-1.188700e+01,7.022477e-01
-1.039422e+01,nan
-8.901439e+00,7.018947e-01
-7.408657e+00,7.016371e-01
-5.915875e+00,7.014638e-01
-4.423093e+00,nan
-2.930311e+00,7.013666e-01
-1.437529e+00,7.013390e-01
5.525352e-02,7.013780e-01
1.548036e+00,nan
3.040818e+00,7.014808e-01
4.533600e+00,7.016626e-01
6.026382e+00,7.019121e-01
7.519164e+00,nan
9.011946e+00,7.023680e-01
1.050473e+01,7.023896e-01
1.199751e+01,7.032226e-01
1.349029e+01,nan
1.498307e+01,6.991099e-01
1.647586e+01,7.045229e-01
1.796864e+01,7.095160e-01
1.946142e+01,nan
2.095420e+01,7.022196e-01
2.244699e+01,7.041986e-01
2.393977e+01,7.066115e-01
2.543255e+01,nan
2.692533e+01,7.068069e-01
2.841811e+01,7.071967e-01
2.991090e+01,7.068878e-01
3.140368e+01,nan
3.289646e+01,7.062097e-01
3.438924e+01,7.054455e-01
3.588202e+01,7.049277e-01
3.737481e+01,nan
3.886759e+01,7.043538e-01
4.036037e+01,7.046833e-01
4.185315e+01,7.033794e-01
4.334594e+01,nan
4.483872e+01,7.064584e-01
4.633150e+01,6.980188e-01
4.782428e+01,7.106614e-01
4.931706e+01,nan
5.080985e+01,6.767395e-01
5.230263e+01,6.640650e-01
5.379541e+01,3.274051e-01
