x,S11
-9.405113e+01,-1.162989e+01
-9.255774e+01,-8.378010e+00
-9.106435e+01,-6.829422e+00
-8.957096e+01,-5.838709e+00
-8.807757e+01,-4.963717e+00
-8.658418e+01,-4.522241e+00
-8.509079e+01,-4.647114e+00
-8.359740e+01,-4.307290e+00
-8.210401e+01,-4.404961e+00
-8.061062e+01,-8.314144e+00
-7.911723e+01,-1.318502e+00
-7.762384e+01,-3.880298e+00
-7.613045e+01,nan
-7.463706e+01,-3.759643e+00
-7.314367e+01,-4.018767e+00
-7.165028e+01,-4.127984e+00
-7.015689e+01,nan
-6.866350e+01,-4.238379e+00
-6.717011e+01,-4.334242e+00
-6.567672e+01,-4.436407e+00
-6.418333e+01,nan
-6.268994e+01,-4.545713e+00
-6.119655e+01,-4.666312e+00
-5.970316e+01,-4.795814e+00
-5.820978e+01,nan
-5.671639e+01,-4.931310e+00
-5.522300e+01,-5.072156e+00
-5.372961e+01,-5.217003e+00
-5.223622e+01,nan
-5.074283e+01,-5.364807e+00
-4.924944e+01,-5.514724e+00
-4.775605e+01,-5.666092e+00
-4.626266e+01,nan
-4.476927e+01,-5.818410e+00
-4.327588e+01,-5.971300e+00
-4.178249e+01,-6.124495e+00
-4.028910e+01,nan
-3.879571e+01,-6.277818e+00
-3.730232e+01,-6.431166e+00
-3.580893e+01,-6.584500e+00
-3.431554e+01,nan
-3.282215e+01,-6.737831e+00
-3.132876e+01,-6.891229e+00
-2.983537e+01,-7.044736e+00
-2.834198e+01,nan
-2.684859e+01,-7.198673e+00
-2.535520e+01,-7.352113e+00
-2.386181e+01,-7.506006e+00
-2.236842e+01,nan
-2.087503e+01,-7.662564e+00
-1.938164e+01,-7.820147e+00
-1.788826e+01,-7.978379e+00
-1.639487e+01,nan
-1.490148e+01,-8.138156e+00
-1.340809e+01,-8.299801e+00
-1.191470e+01,-8.463614e+00
-1.042131e+01,nan
-8.927918e+00,-8.629919e+00
-7.434528e+00,-8.799074e+00
-5.941138e+00,-8.971450e+00
-4.447749e+00,nan
-2.954359e+00,-9.147709e+00
-1.460969e+00,-9.328468e+00
3.242018e-02,-9.520447e+00
1.525810e+00,nan
3.019199e+00,-9.712462e+00
4.512589e+00,-9.960217e+00
6.005979e+00,-1.003324e+01
7.499368e+00,nan
8.992758e+00,-1.029923e+01
1.048615e+01,-1.056853e+01
1.197954e+01,-1.076974e+01
1.347293e+01,nan
1.496632e+01,-1.100186e+01
1.645971e+01,-1.125558e+01
1.795310e+01,-1.152467e+01
1.944649e+01,nan
2.093987e+01,-1.180950e+01
2.243326e+01,-1.211394e+01
2.392665e+01,-1.244231e+01
2.542004e+01,nan
2.691343e+01,-1.279936e+01
2.840682e+01,-1.319135e+01
2.990021e+01,-1.362643e+01
3.139360e+01,nan
3.288699e+01,-1.411531e+01
3.438038e+01,-1.467303e+01
3.587377e+01,-1.531912e+01
3.736716e+01,nan
3.886055e+01,-1.608698e+01
4.035394e+01,-1.700874e+01
4.184733e+01,-1.819881e+01
4.334072e+01,nan
4.483411e+01,-1.962085e+01
4.632750e+01,-2.204628e+01
4.782089e+01,-2.394543e+01
4.931428e+01,nan
5.080767e+01,-3.343161e+01
5.230106e+01,-3.157759e+01
5.379445e+01,-1.015322e+02
