x,S11
-9.399002e+01,-8.393348e+00
-9.249724e+01,-6.706185e+00
-9.100446e+01,-5.721478e+00
-8.951167e+01,-5.090992e+00
-8.801889e+01,nan
-8.652611e+01,-4.675150e+00
-8.503333e+01,-4.378007e+00
-8.354055e+01,-4.153654e+00
-8.204776e+01,-4.041896e+00
-8.055498e+01,nan
-7.906220e+01,-3.940901e+00
-7.756942e+01,-3.794287e+00
-7.607664e+01,-3.821290e+00
-7.458385e+01,-3.840263e+00
-7.309107e+01,nan
-7.159829e+01,-3.845440e+00
-7.010551e+01,-3.857345e+00
-6.861272e+01,-3.914595e+00
-6.711994e+01,-3.981870e+00
-6.562716e+01,nan
-6.413438e+01,-4.193228e+00
-6.264160e+01,-4.475810e+00
-6.114881e+01,-9.118995e+00
-5.965603e+01,-1.144718e+00
-5.816325e+01,nan
-5.667047e+01,-4.711091e+00
-5.517769e+01,-4.726462e+00
-5.368490e+01,-5.127958e+00
-5.219212e+01,nan
-5.069934e+01,-5.307249e+00
-4.920656e+01,-5.472843e+00
-4.771377e+01,-5.608319e+00
-4.622099e+01,nan
-4.472821e+01,-5.739972e+00
-4.323543e+01,-5.874440e+00
-4.174265e+01,-6.012945e+00
-4.024986e+01,nan
-3.875708e+01,-6.154569e+00
-3.726430e+01,-6.299933e+00
-3.577152e+01,-6.448467e+00
-3.427874e+01,nan
-3.278595e+01,-6.599773e+00
-3.129317e+01,-6.753518e+00
-2.980039e+01,-6.909476e+00
-2.830761e+01,nan
-2.681482e+01,-7.067503e+00
-2.532204e+01,-7.227525e+00
-2.382926e+01,-7.389532e+00
-2.233648e+01,nan
-2.084370e+01,-7.553557e+00
-1.935091e+01,-7.719704e+00
-1.785813e+01,-7.887970e+00
-1.636535e+01,nan
-1.487257e+01,-8.058982e+00
-1.337979e+01,-8.230430e+00
-1.188700e+01,-8.405967e+00
-1.039422e+01,nan
-8.901439e+00,-8.586452e+00
-7.408657e+00,-8.769586e+00
-5.915875e+00,-8.955858e+00
-4.423093e+00,nan
-2.930311e+00,-9.146146e+00
-1.437529e+00,-9.340897e+00
5.525352e-02,-9.540582e+00
1.548036e+00,nan
3.040818e+00,-9.745752e+00
4.533600e+00,-9.957009e+00
6.026382e+00,-1.017539e+01
7.519164e+00,nan
9.011946e+00,-1.040179e+01
1.050473e+01,-1.064528e+01
1.199751e+01,-1.089134e+01
1.349029e+01,nan
1.498307e+01,-1.121367e+01
1.647586e+01,-1.132984e+01
1.796864e+01,-1.167203e+01
1.946142e+01,nan
2.095420e+01,-1.203210e+01
2.244699e+01,-1.232497e+01
2.393977e+01,-1.267262e+01
2.543255e+01,nan
2.692533e+01,-1.305289e+01
2.841811e+01,-1.346713e+01
2.991090e+01,-1.392672e+01
3.140368e+01,nan
3.289646e+01,-1.444181e+01
3.438924e+01,-1.502826e+01
3.588202e+01,-1.570625e+01
3.737481e+01,nan
3.886759e+01,-1.651040e+01
4.036037e+01,-1.747378e+01
4.185315e+01,-1.871505e+01
4.334594e+01,nan
4.483872e+01,-2.019510e+01
4.633150e+01,-2.271433e+01
4.782428e+01,-2.468242e+01
4.931706e+01,nan
5.080985e+01,-3.449266e+01
5.230263e+01,-3.257159e+01
5.379541e+01,-1.047710e+02
