x,S11
-9.395076e+01,-9.036085e+00
-9.245837e+01,-7.059637e+00
-9.096598e+01,-6.056399e+00
-8.947359e+01,-5.459268e+00
-8.798119e+01,nan
-8.648880e+01,-5.084641e+00
-8.499641e+01,-4.809758e+00
-8.350402e+01,-4.619744e+00
-8.201162e+01,nan
-8.051923e+01,-4.483654e+00
-7.902684e+01,-4.387207e+00
-7.753444e+01,-4.322428e+00
-7.604205e+01,nan
-7.454966e+01,-4.284246e+00
-7.305727e+01,-4.267719e+00
-7.156487e+01,-4.268501e+00
-7.007248e+01,nan
-6.858009e+01,-4.281498e+00
-6.708770e+01,-4.301073e+00
-6.559530e+01,-4.327473e+00
-6.410291e+01,-4.224348e+00
-6.261052e+01,-4.910024e+00
-6.111813e+01,-4.403407e+00
-5.962573e+01,-4.452968e+00
-5.813334e+01,-4.506930e+00
-5.664095e+01,nan
-5.514856e+01,-4.561129e+00
-5.365616e+01,-4.622310e+00
-5.216377e+01,-4.693474e+00
-5.067138e+01,nan
-4.917898e+01,-4.738483e+00
-4.768659e+01,-4.815967e+00
-4.619420e+01,-4.926230e+00
-4.470181e+01,nan
-4.320941e+01,-4.937354e+00
-4.171702e+01,-5.038210e+00
-4.022463e+01,-5.135043e+00
-3.873224e+01,nan
-3.723984e+01,-5.225040e+00
-3.574745e+01,-5.319247e+00
-3.425506e+01,-5.415379e+00
-3.276267e+01,-5.514154e+00
-3.127027e+01,nan
-2.977788e+01,-5.617603e+00
-2.828549e+01,-5.728100e+00
-2.679309e+01,-5.847407e+00
-2.530070e+01,nan
-2.380831e+01,-5.974251e+00
-2.231592e+01,-6.101934e+00
-2.082352e+01,-6.232449e+00
-1.933113e+01,nan
-1.783874e+01,-6.371718e+00
-1.634635e+01,-6.520352e+00
-1.485395e+01,-6.677535e+00
-1.336156e+01,nan
-1.186917e+01,-6.838407e+00
-1.037678e+01,-6.999829e+00
-8.884383e+00,-7.163610e+00
-7.391990e+00,nan
-5.899598e+00,-7.332344e+00
-4.407205e+00,-7.506810e+00
-2.914812e+00,-7.690092e+00
-1.422420e+00,-7.882067e+00
6.997311e-02,nan
1.562366e+00,-8.119849e+00
3.054758e+00,-8.381883e+00
4.547151e+00,-8.839700e+00
6.039544e+00,nan
7.531936e+00,-8.810068e+00
9.024329e+00,-1.423278e+01
1.051672e+01,-5.798227e+00
1.200911e+01,nan
1.350151e+01,-9.954004e+00
1.499390e+01,-1.014585e+01
1.648629e+01,-1.079168e+01
1.797868e+01,nan
1.947108e+01,-1.119573e+01
2.096347e+01,-1.160691e+01
2.245586e+01,-1.201350e+01
2.394826e+01,nan
2.544065e+01,-1.245079e+01
2.693304e+01,-1.292221e+01
2.842543e+01,-1.344298e+01
2.991783e+01,nan
3.141022e+01,-1.403302e+01
3.290261e+01,-1.469586e+01
3.439500e+01,-1.544745e+01
3.588740e+01,nan
3.737979e+01,-1.631332e+01
3.887218e+01,-1.734192e+01
4.036457e+01,-1.854868e+01
4.185697e+01,-2.520252e+01
4.334936e+01,-1.966759e+01
4.484175e+01,-2.198005e+01
4.633415e+01,-2.505748e+01
4.782654e+01,-2.757366e+01
4.931893e+01,nan
5.081132e+01,-3.889897e+01
5.230372e+01,-3.842663e+01
5.379611e+01,-1.237083e+02
