x,S11
-9.380751e+01,-8.738279e+00
-9.231632e+01,-6.836817e+00
-9.082514e+01,-5.946461e+00
-8.933395e+01,-5.122752e+00
-8.784276e+01,-7.293549e+00
-8.635157e+01,-5.013486e+00
-8.486038e+01,-4.744136e+00
-8.336919e+01,-4.555326e+00
-8.187800e+01,nan
-8.038681e+01,-4.421812e+00
-7.889563e+01,-4.331633e+00
-7.740444e+01,-4.274364e+00
-7.591325e+01,nan
-7.442206e+01,-4.242163e+00
-7.293087e+01,-4.229516e+00
-7.143968e+01,-4.232288e+00
-6.994849e+01,nan
-6.845730e+01,-4.247401e+00
-6.696612e+01,-4.272531e+00
-6.547493e+01,-4.305922e+00
-6.398374e+01,nan
-6.249255e+01,-4.346287e+00
-6.100136e+01,-4.392719e+00
-5.951017e+01,-4.445307e+00
-5.801898e+01,nan
-5.652779e+01,-4.504101e+00
-5.503660e+01,-4.571577e+00
-5.354542e+01,-4.632454e+00
-5.205423e+01,nan
-5.056304e+01,-4.680090e+00
-4.907185e+01,-4.782339e+00
-4.758066e+01,-4.850305e+00
-4.608947e+01,nan
-4.459828e+01,-4.884622e+00
-4.310709e+01,-5.009497e+00
-4.161591e+01,-5.093075e+00
-4.012472e+01,nan
-3.863353e+01,-5.183702e+00
-3.714234e+01,-5.276339e+00
-3.565115e+01,-5.375051e+00
-3.415996e+01,-5.242837e+00
-3.266877e+01,-7.211041e+00
-3.117758e+01,-5.588091e+00
-2.968639e+01,-5.702369e+00
-2.819521e+01,-5.822152e+00
-2.670402e+01,nan
-2.521283e+01,-5.947486e+00
-2.372164e+01,-6.077630e+00
-2.223045e+01,-6.213170e+00
-2.073926e+01,nan
-1.924807e+01,-6.354814e+00
-1.775688e+01,-6.500777e+00
-1.626570e+01,-6.650627e+00
-1.477451e+01,nan
-1.328332e+01,-6.804243e+00
-1.179213e+01,-6.960241e+00
-1.030094e+01,-7.117432e+00
-8.809752e+00,nan
-7.318563e+00,-7.278552e+00
-5.827374e+00,-7.447687e+00
-4.336185e+00,-7.664489e+00
-2.844996e+00,nan
-1.353807e+00,-7.909277e+00
1.373814e-01,-8.338905e+00
1.628570e+00,-8.298395e+00
3.119759e+00,nan
4.610948e+00,-1.351544e+01
6.102137e+00,-5.258550e+00
7.593325e+00,-9.308422e+00
9.084514e+00,nan
1.057570e+01,-9.471225e+00
1.206689e+01,-1.006968e+01
1.355808e+01,-1.041884e+01
1.504927e+01,-1.077061e+01
1.654046e+01,nan
1.803165e+01,-1.109839e+01
1.952284e+01,-1.145029e+01
2.101402e+01,-1.183473e+01
2.250521e+01,nan
2.399640e+01,-1.224585e+01
2.548759e+01,-1.269399e+01
2.697878e+01,-1.317103e+01
2.846997e+01,nan
2.996116e+01,-1.370357e+01
3.145235e+01,-1.430683e+01
3.294354e+01,-1.497675e+01
3.443472e+01,-1.573909e+01
3.592591e+01,nan
3.741710e+01,-1.660422e+01
3.890829e+01,-1.762588e+01
4.039948e+01,-1.887952e+01
4.189067e+01,nan
4.338186e+01,-2.041682e+01
4.487305e+01,-2.240833e+01
4.636423e+01,-2.505361e+01
4.785542e+01,nan
4.934661e+01,-2.906232e+01
5.083780e+01,-3.811127e+01
5.232899e+01,-4.469418e+01
5.382018e+01,-1.149330e+02
