x,Mu
-9.381354e+01,8.574904e-01
-9.232240e+01,9.498255e-01
-9.083125e+01,9.503982e-01
-8.934011e+01,8.988508e-01
-8.784896e+01,nan
-8.635782e+01,8.533233e-01
-8.486667e+01,8.205696e-01
-8.337553e+01,7.962215e-01
-8.188438e+01,nan
-8.039324e+01,7.781153e-01
-7.890209e+01,7.647089e-01
-7.741095e+01,7.548451e-01
-7.591980e+01,nan
-7.442866e+01,7.476326e-01
-7.293751e+01,7.424384e-01
-7.144637e+01,7.387833e-01
-6.995522e+01,nan
-6.846408e+01,7.358722e-01
-6.697293e+01,7.328531e-01
-6.548179e+01,7.353599e-01
-6.399064e+01,nan
-6.249950e+01,7.337323e-01
-6.100835e+01,7.275474e-01
-5.951721e+01,7.424890e-01
-5.802607e+01,7.350203e-01
-5.653492e+01,nan
-5.504378e+01,7.372655e-01
-5.355263e+01,7.395454e-01
-5.206149e+01,7.429125e-01
-5.057034e+01,nan
-4.907920e+01,7.467136e-01
-4.758805e+01,7.512173e-01
-4.609691e+01,7.568891e-01
-4.460576e+01,nan
-4.311462e+01,7.644136e-01
-4.162347e+01,7.742979e-01
-4.013233e+01,7.881096e-01
-3.864118e+01,nan
-3.715004e+01,8.077044e-01
-3.565889e+01,8.369449e-01
-3.416775e+01,8.784750e-01
-3.267660e+01,nan
-3.118546e+01,9.498576e-01
-2.969431e+01,1.050511e+00
-2.820317e+01,1.573208e+00
-2.671202e+01,1.780699e+00
-2.522088e+01,nan
-2.372973e+01,2.321231e+00
-2.223859e+01,2.898381e+00
-2.074745e+01,2.407471e+00
-1.925630e+01,nan
-1.776516e+01,1.988224e+00
-1.627401e+01,1.762359e+00
-1.478287e+01,1.601780e+00
-1.329172e+01,nan
-1.180058e+01,1.486410e+00
-1.030943e+01,1.396032e+00
-8.818287e+00,1.322204e+00
-7.327142e+00,nan
-5.835998e+00,1.259745e+00
-4.344853e+00,1.205607e+00
-2.853708e+00,1.158119e+00
-1.362563e+00,nan
1.285817e-01,1.116104e+00
1.619726e+00,1.077967e+00
3.110871e+00,1.043190e+00
4.602016e+00,nan
6.093161e+00,1.011719e+00
7.584306e+00,9.829586e-01
9.075450e+00,9.565482e-01
1.056660e+01,1.133105e+00
1.205774e+01,9.049188e-01
1.354888e+01,9.097962e-01
1.504003e+01,8.893858e-01
1.653117e+01,8.707653e-01
1.802232e+01,nan
1.951346e+01,8.529931e-01
2.100461e+01,8.366740e-01
2.249575e+01,8.217673e-01
2.398690e+01,nan
2.547804e+01,8.080205e-01
2.696919e+01,7.955409e-01
2.846033e+01,7.837823e-01
2.995148e+01,nan
3.144262e+01,7.730658e-01
3.293377e+01,7.606972e-01
3.442491e+01,7.463113e-01
3.591606e+01,nan
3.740720e+01,7.421233e-01
3.889835e+01,7.456612e-01
4.038949e+01,7.373012e-01
4.188064e+01,nan
4.337178e+01,7.252495e-01
4.486293e+01,7.219080e-01
4.635407e+01,7.109006e-01
4.784521e+01,7.842471e-01
4.933636e+01,7.172684e-01
5.082750e+01,6.429696e-01
5.231865e+01,7.388076e-01
5.380979e+01,2.587767e-01
