x,S11
-9.401164e+01,-9.730115e+00
-9.251864e+01,-7.438222e+00
-9.102564e+01,-6.216402e+00
-8.953265e+01,-5.401855e+00
-8.803965e+01,-4.902783e+00
-8.654666e+01,nan
-8.505366e+01,-4.484864e+00
-8.356066e+01,-4.131953e+00
-8.206767e+01,-3.949280e+00
-8.057467e+01,-3.827748e+00
-7.908168e+01,nan
-7.758868e+01,-3.742055e+00
-7.609569e+01,-3.692196e+00
-7.460269e+01,-3.815527e+00
-7.310969e+01,-4.125411e+00
-7.161670e+01,-8.571857e+00
-7.012370e+01,nan
-6.863071e+01,-8.176971e-01
-6.713771e+01,-4.148702e+00
-6.564471e+01,-4.136844e+00
-6.415172e+01,nan
-6.265872e+01,-4.508788e+00
-6.116573e+01,-4.677488e+00
-5.967273e+01,-4.835091e+00
-5.817974e+01,nan
-5.668674e+01,-4.965679e+00
-5.519374e+01,-5.093210e+00
-5.370075e+01,-5.223074e+00
-5.220775e+01,nan
-5.071476e+01,-5.358436e+00
-4.922176e+01,-5.497557e+00
-4.772877e+01,-5.639976e+00
-4.623577e+01,nan
-4.474277e+01,-5.785333e+00
-4.324978e+01,-5.932990e+00
-4.175678e+01,-6.082452e+00
-4.026379e+01,nan
-3.877079e+01,-6.233338e+00
-3.727779e+01,-6.385378e+00
-3.578480e+01,-6.538389e+00
-3.429180e+01,nan
-3.279881e+01,-6.692262e+00
-3.130581e+01,-6.846954e+00
-2.981282e+01,-7.002473e+00
-2.831982e+01,nan
-2.682682e+01,-7.158867e+00
-2.533383e+01,-7.316245e+00
-2.384083e+01,-7.474644e+00
-2.234784e+01,nan
-2.085484e+01,-7.634532e+00
-1.936185e+01,-7.794381e+00
-1.786885e+01,-7.956327e+00
-1.637585e+01,nan
-1.488286e+01,-8.122009e+00
-1.338986e+01,-8.289484e+00
-1.189687e+01,-8.458744e+00
-1.040387e+01,nan
-8.910875e+00,-8.630673e+00
-7.417879e+00,-8.805637e+00
-5.924883e+00,-8.983994e+00
-4.431887e+00,nan
-2.938891e+00,-9.166142e+00
-1.445896e+00,-9.352530e+00
4.710012e-02,-9.543638e+00
1.540096e+00,nan
3.033092e+00,-9.740313e+00
4.526088e+00,-9.943306e+00
6.019083e+00,-1.016071e+01
7.512079e+00,nan
9.005075e+00,-1.037905e+01
1.049807e+01,-1.066502e+01
1.199107e+01,-1.075341e+01
1.348406e+01,nan
1.497706e+01,-1.105983e+01
1.647005e+01,-1.137744e+01
1.796305e+01,-1.161812e+01
1.945605e+01,nan
2.094904e+01,-1.190708e+01
2.244204e+01,-1.222270e+01
2.393503e+01,-1.255966e+01
2.542803e+01,nan
2.692102e+01,-1.292629e+01
2.841402e+01,-1.332821e+01
2.990702e+01,-1.377387e+01
3.140001e+01,nan
3.289301e+01,-1.427417e+01
3.438600e+01,-1.484443e+01
3.587900e+01,-1.550448e+01
3.737200e+01,nan
3.886499e+01,-1.628827e+01
4.035799e+01,-1.722833e+01
4.185098e+01,-1.844098e+01
4.334398e+01,nan
4.483697e+01,-1.988858e+01
4.632997e+01,-2.235557e+01
4.782297e+01,-2.428497e+01
4.931596e+01,nan
5.080896e+01,-3.391545e+01
5.230195e+01,-3.203009e+01
5.379495e+01,-1.029893e+02
