x,Mu
-9.396330e+01,1.647872e+00
-9.247077e+01,1.906432e+00
-9.097824e+01,2.289908e+00
-8.948571e+01,2.424901e+00
-8.799318e+01,nan
-8.650065e+01,2.538005e+00
-8.500812e+01,2.594730e+00
-8.351559e+01,2.624789e+00
-8.202306e+01,nan
-8.053054e+01,2.618219e+00
-7.903801e+01,2.577055e+00
-7.754548e+01,2.518482e+00
-7.605295e+01,2.441239e+00
-7.456042e+01,nan
-7.306789e+01,2.329191e+00
-7.157536e+01,2.106129e+00
-7.008283e+01,2.672872e+00
-6.859030e+01,nan
-6.709777e+01,2.146073e+00
-6.560524e+01,2.270801e+00
-6.411271e+01,1.941898e+00
-6.262018e+01,nan
-6.112765e+01,1.926340e+00
-5.963512e+01,1.861161e+00
-5.814260e+01,1.777853e+00
-5.665007e+01,1.700942e+00
-5.515754e+01,nan
-5.366501e+01,1.634643e+00
-5.217248e+01,1.580331e+00
-5.067995e+01,1.531351e+00
-4.918742e+01,nan
-4.769489e+01,1.488749e+00
-4.620236e+01,1.456324e+00
-4.470983e+01,1.431867e+00
-4.321730e+01,1.415449e+00
-4.172477e+01,nan
-4.023224e+01,1.413109e+00
-3.873971e+01,1.425181e+00
-3.724718e+01,1.460900e+00
-3.575466e+01,nan
-3.426213e+01,1.505651e+00
-3.276960e+01,1.689618e+00
-3.127707e+01,1.609826e+00
-2.978454e+01,nan
-2.829201e+01,2.372999e+00
-2.679948e+01,7.919335e-01
-2.530695e+01,5.271026e-01
-2.381442e+01,nan
-2.232189e+01,4.681823e-01
-2.082936e+01,4.477136e-01
-1.933683e+01,4.453392e-01
-1.784430e+01,nan
-1.635177e+01,4.501274e-01
-1.485924e+01,4.575448e-01
-1.336672e+01,4.657358e-01
-1.187419e+01,nan
-1.038166e+01,4.738694e-01
-8.889127e+00,4.816199e-01
-7.396598e+00,4.888526e-01
-5.904069e+00,4.840027e-01
-4.411539e+00,4.965197e-01
-2.919010e+00,5.017239e-01
-1.426481e+00,5.075185e-01
6.604856e-02,5.318914e-01
1.558578e+00,5.092245e-01
3.051107e+00,5.178611e-01
4.543637e+00,5.226434e-01
6.036166e+00,5.470730e-01
7.528695e+00,5.233920e-01
9.021225e+00,5.315290e-01
1.051375e+01,5.357375e-01
1.200628e+01,5.633476e-01
1.349881e+01,5.324239e-01
1.499134e+01,5.438888e-01
1.648387e+01,5.478999e-01
1.797640e+01,5.671724e-01
1.946893e+01,5.433185e-01
2.096146e+01,5.559472e-01
2.245399e+01,5.600288e-01
2.394652e+01,5.660436e-01
2.543905e+01,5.547902e-01
2.693158e+01,5.683158e-01
2.842411e+01,5.729008e-01
2.991664e+01,5.750861e-01
3.140916e+01,nan
3.290169e+01,5.801164e-01
3.439422e+01,5.884791e-01
3.588675e+01,5.913749e-01
3.737928e+01,nan
3.887181e+01,5.956538e-01
4.036434e+01,6.016145e-01
4.185687e+01,6.057831e-01
4.334940e+01,nan
4.484193e+01,6.137335e-01
4.633446e+01,6.126964e-01
4.782699e+01,6.304566e-01
4.931952e+01,nan
5.081205e+01,6.134715e-01
5.230458e+01,6.284994e-01
5.379710e+01,3.250707e-01
