x,Mu
-9.394464e+01,1.586840e+00
-9.245157e+01,1.826292e+00
-9.095850e+01,2.160042e+00
-8.946543e+01,2.261179e+00
-8.797236e+01,2.166452e+00
-8.647929e+01,2.324958e+00
-8.498622e+01,2.349229e+00
-8.349315e+01,2.348433e+00
-8.200008e+01,nan
-8.050701e+01,2.321162e+00
-7.901395e+01,2.269215e+00
-7.752088e+01,2.195772e+00
-7.602781e+01,nan
-7.453474e+01,2.097584e+00
-7.304167e+01,1.928299e+00
-7.154860e+01,-4.350947e+00
-7.005553e+01,nan
-6.856246e+01,2.079330e+00
-6.706939e+01,1.930782e+00
-6.557632e+01,1.826517e+00
-6.408326e+01,nan
-6.259019e+01,1.736189e+00
-6.109712e+01,1.654340e+00
-5.960405e+01,1.578296e+00
-5.811098e+01,nan
-5.661791e+01,1.507353e+00
-5.512484e+01,1.441333e+00
-5.363177e+01,1.380442e+00
-5.213870e+01,nan
-5.064564e+01,1.322918e+00
-4.915257e+01,1.269200e+00
-4.765950e+01,1.219748e+00
-4.616643e+01,1.175494e+00
-4.467336e+01,1.135529e+00
-4.318029e+01,1.131415e+00
-4.168722e+01,1.092360e+00
-4.019415e+01,1.056945e+00
-3.870108e+01,nan
-3.720801e+01,1.022909e+00
-3.571495e+01,9.922659e-01
-3.422188e+01,9.639351e-01
-3.272881e+01,nan
-3.123574e+01,9.363919e-01
-2.974267e+01,9.076937e-01
-2.824960e+01,8.832727e-01
-2.675653e+01,nan
-2.526346e+01,8.697123e-01
-2.377039e+01,8.422027e-01
-2.227733e+01,8.298386e-01
-2.078426e+01,nan
-1.929119e+01,8.153028e-01
-1.779812e+01,7.991604e-01
-1.630505e+01,7.841283e-01
-1.481198e+01,nan
-1.331891e+01,7.705395e-01
-1.182584e+01,7.589150e-01
-1.033277e+01,7.474956e-01
-8.839704e+00,nan
-7.346635e+00,7.370835e-01
-5.853566e+00,7.278047e-01
-4.360498e+00,7.192988e-01
-2.867429e+00,7.115734e-01
-1.374360e+00,nan
1.187094e-01,7.046067e-01
1.611778e+00,6.988836e-01
3.104847e+00,6.933704e-01
4.597916e+00,nan
6.090985e+00,6.881454e-01
7.584054e+00,6.839896e-01
9.077123e+00,6.803390e-01
1.057019e+01,nan
1.206326e+01,6.773130e-01
1.355633e+01,6.749105e-01
1.504940e+01,6.734848e-01
1.654247e+01,nan
1.803554e+01,6.725425e-01
1.952861e+01,6.715576e-01
2.102167e+01,6.717180e-01
2.251474e+01,nan
2.400781e+01,6.724111e-01
2.550088e+01,6.738029e-01
2.699395e+01,6.759524e-01
2.848702e+01,nan
2.998009e+01,6.792314e-01
3.147316e+01,6.835004e-01
3.296623e+01,6.881738e-01
3.445930e+01,nan
3.595236e+01,6.947536e-01
3.744543e+01,7.030588e-01
3.893850e+01,7.138404e-01
4.043157e+01,7.275110e-01
4.192464e+01,nan
4.341771e+01,7.472768e-01
4.491078e+01,7.690051e-01
4.640385e+01,8.216397e-01
4.789692e+01,nan
4.938999e+01,8.049238e-01
5.088305e+01,6.811454e-01
5.237612e+01,4.402199e-01
5.386919e+01,1.257432e-01
