x,S11
-9.382806e+01,-7.100781e+00
-9.233682e+01,-5.040987e+00
-9.084558e+01,-3.961167e+00
-8.935434e+01,-3.325610e+00
-8.786310e+01,nan
-8.637185e+01,-2.845930e+00
-8.488061e+01,-2.517587e+00
-8.338937e+01,-2.325063e+00
-8.189813e+01,nan
-8.040688e+01,-2.295127e+00
-7.891564e+01,-2.066910e+00
-7.742440e+01,-1.949201e+00
-7.593316e+01,-2.174169e+00
-7.444192e+01,nan
-7.295067e+01,-1.944530e+00
-7.145943e+01,-2.043509e+00
-6.996819e+01,-2.090238e+00
-6.847695e+01,nan
-6.698571e+01,-2.154600e+00
-6.549446e+01,-2.216259e+00
-6.400322e+01,-2.290671e+00
-6.251198e+01,nan
-6.102074e+01,-2.369581e+00
-5.952949e+01,-2.550134e+00
-5.803825e+01,-2.630053e+00
-5.654701e+01,-4.173609e+00
-5.505577e+01,nan
-5.356453e+01,-1.281632e+00
-5.207328e+01,-2.651106e+00
-5.058204e+01,-2.842721e+00
-4.909080e+01,nan
-4.759956e+01,-3.000247e+00
-4.610832e+01,-3.104844e+00
-4.461707e+01,-3.188696e+00
-4.312583e+01,nan
-4.163459e+01,-3.260395e+00
-4.014335e+01,-3.330988e+00
-3.865210e+01,-3.402134e+00
-3.716086e+01,nan
-3.566962e+01,-3.474416e+00
-3.417838e+01,-3.547400e+00
-3.268714e+01,-3.620766e+00
-3.119589e+01,nan
-2.970465e+01,-3.694123e+00
-2.821341e+01,-3.766665e+00
-2.672217e+01,-3.838741e+00
-2.523093e+01,nan
-2.373968e+01,-3.910732e+00
-2.224844e+01,-3.981820e+00
-2.075720e+01,-4.052263e+00
-1.926596e+01,nan
-1.777471e+01,-4.122583e+00
-1.628347e+01,-4.192827e+00
-1.479223e+01,-4.263106e+00
-1.330099e+01,-4.333582e+00
-1.180975e+01,nan
-1.031850e+01,-4.404440e+00
-8.827262e+00,-4.475881e+00
-7.336019e+00,-4.548127e+00
-5.844777e+00,nan
-4.353535e+00,-4.621441e+00
-2.862293e+00,-4.696080e+00
-1.371051e+00,-4.772610e+00
1.201913e-01,nan
1.611433e+00,-4.850321e+00
3.102676e+00,-4.929757e+00
4.593918e+00,-5.012358e+00
6.085160e+00,nan
7.576402e+00,-5.097320e+00
9.067644e+00,-5.185237e+00
1.055889e+01,-5.277165e+00
1.205013e+01,nan
1.354137e+01,-5.378455e+00
1.503261e+01,-5.481712e+00
1.652385e+01,-5.618897e+00
1.801510e+01,nan
1.950634e+01,-5.665451e+00
2.099758e+01,-5.793502e+00
2.248882e+01,-5.982453e+00
2.398007e+01,nan
2.547131e+01,-6.105237e+00
2.696255e+01,-6.255506e+00
2.845379e+01,-6.432750e+00
2.994503e+01,nan
3.143628e+01,-6.628241e+00
3.292752e+01,-6.848165e+00
3.441876e+01,-7.100477e+00
3.591000e+01,nan
3.740124e+01,-7.395594e+00
3.889249e+01,-7.748867e+00
4.038373e+01,-8.179131e+00
4.187497e+01,-1.128636e+01
4.336621e+01,-8.507245e+00
4.485746e+01,-9.438163e+00
4.634870e+01,-1.046469e+01
4.783994e+01,-1.344059e+01
4.933118e+01,-1.164965e+01
5.082242e+01,-1.443464e+01
5.231367e+01,-2.184043e+01
5.380491e+01,-3.923562e+01
