x,Mu
-9.381354e+01,1.851232e+00
-9.232240e+01,1.970315e+00
-9.083125e+01,2.285062e+00
-8.934011e+01,2.394948e+00
-8.784896e+01,nan
-8.635782e+01,2.501086e+00
-8.486667e+01,2.557240e+00
-8.337553e+01,2.583612e+00
-8.188438e+01,nan
-8.039324e+01,2.574553e+00
-7.890209e+01,2.535701e+00
-7.741095e+01,2.471333e+00
-7.591980e+01,nan
-7.442866e+01,2.385882e+00
-7.293751e+01,2.278694e+00
-7.144637e+01,2.101429e+00
-6.995522e+01,nan
-6.846408e+01,1.258406e+00
-6.697293e+01,2.215277e+00
-6.548179e+01,2.003695e+00
-6.399064e+01,nan
-6.249950e+01,1.928655e+00
-6.100835e+01,1.930966e+00
-5.951721e+01,1.718076e+00
-5.802607e+01,1.735194e+00
-5.653492e+01,nan
-5.504378e+01,1.646442e+00
-5.355263e+01,1.578962e+00
-5.206149e+01,1.517406e+00
-5.057034e+01,nan
-4.907920e+01,1.463748e+00
-4.758805e+01,1.417849e+00
-4.609691e+01,1.378114e+00
-4.460576e+01,nan
-4.311462e+01,1.344737e+00
-4.162347e+01,1.318076e+00
-4.013233e+01,1.298974e+00
-3.864118e+01,nan
-3.715004e+01,1.288623e+00
-3.565889e+01,1.289638e+00
-3.416775e+01,1.303692e+00
-3.267660e+01,nan
-3.118546e+01,1.340618e+00
-2.969431e+01,1.387247e+00
-2.820317e+01,1.560018e+00
-2.671202e+01,1.516930e+00
-2.522088e+01,nan
-2.372973e+01,2.122862e+00
-2.223859e+01,7.548309e-01
-2.074745e+01,5.062843e-01
-1.925630e+01,nan
-1.776516e+01,4.521353e-01
-1.627401e+01,4.341519e-01
-1.478287e+01,4.331482e-01
-1.329172e+01,nan
-1.180058e+01,4.388289e-01
-1.030943e+01,4.469309e-01
-8.818287e+00,4.556403e-01
-7.327142e+00,nan
-5.835998e+00,4.642591e-01
-4.344853e+00,4.725528e-01
-2.853708e+00,4.802413e-01
-1.362563e+00,nan
1.285817e-01,4.875443e-01
1.619726e+00,4.943354e-01
3.110871e+00,5.006566e-01
4.602016e+00,nan
6.093161e+00,5.065839e-01
7.584306e+00,5.121709e-01
9.075450e+00,5.174870e-01
1.056660e+01,5.248700e-01
1.205774e+01,5.222084e-01
1.354888e+01,5.273237e-01
1.504003e+01,5.320744e-01
1.653117e+01,5.366764e-01
1.802232e+01,nan
1.951346e+01,5.412554e-01
2.100461e+01,5.458708e-01
2.249575e+01,5.504731e-01
2.398690e+01,nan
2.547804e+01,5.550902e-01
2.696919e+01,5.598511e-01
2.846033e+01,5.645162e-01
2.995148e+01,nan
3.144262e+01,5.694497e-01
3.293377e+01,5.730178e-01
3.442491e+01,5.770008e-01
3.591606e+01,nan
3.740720e+01,5.852104e-01
3.889835e+01,5.909777e-01
4.038949e+01,5.951313e-01
4.188064e+01,nan
4.337178e+01,6.006886e-01
4.486293e+01,6.063475e-01
4.635407e+01,6.118151e-01
4.784521e+01,6.209276e-01
4.933636e+01,6.131372e-01
5.082750e+01,6.323696e-01
5.231865e+01,5.886931e-01
5.380979e+01,3.127131e-01
