x,S12
-9.381683e+01,1.116299e+01
-9.232567e+01,9.738845e+00
-9.083451e+01,8.656682e+00
-8.934335e+01,7.708758e+00
-8.785220e+01,nan
-8.636104e+01,7.015203e+00
-8.486988e+01,6.501479e+00
-8.337872e+01,6.112505e+00
-8.188756e+01,nan
-8.039641e+01,5.812030e+00
-7.890525e+01,5.574669e+00
-7.741409e+01,5.385073e+00
-7.592293e+01,nan
-7.443177e+01,5.230476e+00
-7.294062e+01,5.116359e+00
-7.144946e+01,4.976473e+00
-6.995830e+01,nan
-6.846714e+01,4.828776e+00
-6.697598e+01,4.895500e+00
-6.548482e+01,4.705827e+00
-6.399367e+01,4.699952e+00
-6.250251e+01,nan
-6.101135e+01,4.661048e+00
-5.952019e+01,4.618321e+00
-5.802903e+01,4.587457e+00
-5.653788e+01,nan
-5.504672e+01,4.566982e+00
-5.355556e+01,4.560677e+00
-5.206440e+01,4.570265e+00
-5.057324e+01,nan
-4.908209e+01,4.599899e+00
-4.759093e+01,4.656508e+00
-4.609977e+01,4.751932e+00
-4.460861e+01,nan
-4.311745e+01,4.904856e+00
-4.162629e+01,5.156438e+00
-4.013514e+01,5.561631e+00
-3.864398e+01,6.353711e+00
-3.715282e+01,nan
-3.566166e+01,7.847590e+00
-3.417050e+01,5.797682e+00
-3.267935e+01,2.956703e+00
-3.118819e+01,nan
-2.969703e+01,2.061545e+00
-2.820587e+01,1.873409e+00
-2.671471e+01,1.819534e+00
-2.522355e+01,nan
-2.373240e+01,1.833660e+00
-2.224124e+01,1.876800e+00
-2.075008e+01,1.933456e+00
-1.925892e+01,nan
-1.776776e+01,1.996058e+00
-1.627661e+01,2.060919e+00
-1.478545e+01,2.125599e+00
-1.329429e+01,nan
-1.180313e+01,2.190260e+00
-1.031197e+01,2.253775e+00
-8.820815e+00,2.316166e+00
-7.329657e+00,nan
-5.838499e+00,2.377984e+00
-4.347341e+00,2.439251e+00
-2.856183e+00,2.500214e+00
-1.365025e+00,nan
1.261336e-01,2.561204e+00
1.617292e+00,2.622561e+00
3.108450e+00,2.684659e+00
4.599608e+00,2.747903e+00
6.090766e+00,nan
7.581924e+00,2.812763e+00
9.073082e+00,2.878833e+00
1.056424e+01,2.947552e+00
1.205540e+01,nan
1.354656e+01,3.018966e+00
1.503771e+01,3.093309e+00
1.652887e+01,3.171878e+00
1.802003e+01,nan
1.951119e+01,3.255394e+00
2.100235e+01,3.345151e+00
2.249351e+01,3.442831e+00
2.398466e+01,nan
2.547582e+01,3.549210e+00
2.696698e+01,3.665246e+00
2.845814e+01,3.759774e+00
2.994930e+01,nan
3.144045e+01,3.919085e+00
3.293161e+01,4.088951e+00
3.442277e+01,4.248085e+00
3.591393e+01,nan
3.740509e+01,4.461152e+00
3.889625e+01,4.702393e+00
4.038740e+01,4.998189e+00
4.187856e+01,nan
4.336972e+01,5.367659e+00
4.486088e+01,5.845736e+00
4.635204e+01,6.508230e+00
4.784319e+01,9.705511e+00
4.933435e+01,7.258654e+00
5.082551e+01,9.158190e+00
5.231667e+01,1.305722e+01
5.380783e+01,1.209395e+01
