x,S12
-9.382136e+01,1.144980e+01
-9.233017e+01,9.989017e+00
-9.083899e+01,8.894342e+00
-8.934780e+01,7.933012e+00
-8.785661e+01,nan
-8.636542e+01,7.231475e+00
-8.487423e+01,6.712907e+00
-8.338305e+01,6.321687e+00
-8.189186e+01,nan
-8.040067e+01,6.023366e+00
-7.890948e+01,5.790293e+00
-7.741830e+01,5.622791e+00
-7.592711e+01,nan
-7.443592e+01,5.438091e+00
-7.294473e+01,5.253907e+00
-7.145354e+01,5.331299e+00
-6.996236e+01,5.107037e+00
-6.847117e+01,nan
-6.697998e+01,5.106576e+00
-6.548879e+01,5.070802e+00
-6.399761e+01,5.039587e+00
-6.250642e+01,nan
-6.101523e+01,5.026083e+00
-5.952404e+01,5.036502e+00
-5.803285e+01,5.078643e+00
-5.654167e+01,nan
-5.505048e+01,5.164044e+00
-5.355929e+01,5.312611e+00
-5.206810e+01,5.566098e+00
-5.057691e+01,5.990926e+00
-4.908573e+01,nan
-4.759454e+01,6.835285e+00
-4.610335e+01,8.430964e+00
-4.461216e+01,6.195484e+00
-4.312098e+01,nan
-4.162979e+01,3.090202e+00
-4.013860e+01,2.112669e+00
-3.864741e+01,1.890407e+00
-3.715622e+01,nan
-3.566504e+01,1.815946e+00
-3.417385e+01,1.816521e+00
-3.268266e+01,1.849814e+00
-3.119147e+01,nan
-2.970029e+01,1.898677e+00
-2.820910e+01,1.954562e+00
-2.671791e+01,2.013251e+00
-2.522672e+01,nan
-2.373553e+01,2.072579e+00
-2.224435e+01,2.130991e+00
-2.075316e+01,2.188352e+00
-1.926197e+01,nan
-1.777078e+01,2.244662e+00
-1.627959e+01,2.299136e+00
-1.478841e+01,2.352563e+00
-1.329722e+01,nan
-1.180603e+01,2.405083e+00
-1.031484e+01,2.456861e+00
-8.823656e+00,2.508182e+00
-7.332468e+00,3.330806e+00
-5.841280e+00,2.492246e+00
-4.350092e+00,2.610606e+00
-2.858905e+00,2.662315e+00
-1.367717e+00,2.714776e+00
1.234710e-01,nan
1.614659e+00,2.768332e+00
3.105847e+00,2.823324e+00
4.597034e+00,2.879453e+00
6.088222e+00,nan
7.579410e+00,2.937886e+00
9.070598e+00,2.998786e+00
1.056179e+01,3.062020e+00
1.205297e+01,nan
1.354416e+01,3.128695e+00
1.503535e+01,3.199406e+00
1.652654e+01,3.275186e+00
1.801772e+01,nan
1.950891e+01,3.357323e+00
2.100010e+01,3.446281e+00
2.249129e+01,3.541786e+00
2.398248e+01,nan
2.547366e+01,3.610200e+00
2.696485e+01,3.748348e+00
2.845604e+01,3.882141e+00
2.994723e+01,nan
3.143842e+01,3.999511e+00
3.292960e+01,4.160705e+00
3.442079e+01,4.333414e+00
3.591198e+01,nan
3.740317e+01,4.538506e+00
3.889435e+01,4.781385e+00
4.038554e+01,5.077425e+00
4.187673e+01,nan
4.336792e+01,5.449237e+00
4.485911e+01,5.931673e+00
4.635029e+01,6.600317e+00
4.784148e+01,9.263334e+00
4.933267e+01,7.323277e+00
5.082386e+01,9.279259e+00
5.231504e+01,1.320646e+01
5.380623e+01,1.238686e+01
