x,Mu
-9.394894e+01,1.622225e+00
-9.245653e+01,1.861423e+00
-9.096413e+01,2.210242e+00
-8.947172e+01,2.324582e+00
-8.797931e+01,2.018856e+00
-8.648691e+01,2.395039e+00
-8.499450e+01,2.428979e+00
-8.350209e+01,2.434971e+00
-8.200969e+01,nan
-8.051728e+01,2.407925e+00
-7.902487e+01,2.359499e+00
-7.753247e+01,2.288036e+00
-7.604006e+01,nan
-7.454765e+01,2.194261e+00
-7.305524e+01,2.057943e+00
-7.156284e+01,1.249977e+00
-7.007043e+01,nan
-6.857802e+01,2.232346e+00
-6.708562e+01,2.019249e+00
-6.559321e+01,1.901347e+00
-6.410080e+01,nan
-6.260840e+01,1.804847e+00
-6.111599e+01,1.719363e+00
-5.962358e+01,1.637826e+00
-5.813118e+01,1.564457e+00
-5.663877e+01,1.539835e+00
-5.514636e+01,1.494359e+00
-5.365395e+01,1.430548e+00
-5.216155e+01,1.372549e+00
-5.066914e+01,nan
-4.917673e+01,1.317754e+00
-4.768433e+01,1.267681e+00
-4.619192e+01,1.220108e+00
-4.469951e+01,nan
-4.320711e+01,1.169582e+00
-4.171470e+01,1.119085e+00
-4.022229e+01,1.108686e+00
-3.872989e+01,nan
-3.723748e+01,1.051814e+00
-3.574507e+01,1.031138e+00
-3.425266e+01,1.006629e+00
-3.276026e+01,nan
-3.126785e+01,9.783001e-01
-2.977544e+01,9.531391e-01
-2.828304e+01,9.297543e-01
-2.679063e+01,9.064983e-01
-2.529822e+01,9.300946e-01
-2.380582e+01,8.892527e-01
-2.231341e+01,8.718973e-01
-2.082100e+01,8.562155e-01
-1.932860e+01,nan
-1.783619e+01,8.427358e-01
-1.634378e+01,8.299927e-01
-1.485137e+01,8.182037e-01
-1.335897e+01,nan
-1.186656e+01,8.083850e-01
-1.037415e+01,7.997160e-01
-8.881747e+00,7.928864e-01
-7.389340e+00,nan
-5.896933e+00,7.876554e-01
-4.404526e+00,7.831986e-01
-2.912119e+00,7.805309e-01
-1.419712e+00,nan
7.269485e-02,7.799401e-01
1.565102e+00,7.815082e-01
3.057509e+00,7.862017e-01
4.549916e+00,nan
6.042323e+00,7.944586e-01
7.534729e+00,8.059246e-01
9.027136e+00,8.242751e-01
1.051954e+01,8.500600e-01
1.201195e+01,nan
1.350436e+01,8.897025e-01
1.499676e+01,9.397268e-01
1.648917e+01,1.062979e+00
1.798158e+01,nan
1.947398e+01,1.104580e+00
2.096639e+01,1.265981e+00
2.245880e+01,5.655193e-01
2.395121e+01,nan
2.544361e+01,4.180907e-01
2.693602e+01,4.004037e-01
2.842843e+01,4.024002e-01
2.992083e+01,nan
3.141324e+01,4.136289e-01
3.290565e+01,4.280252e-01
3.439805e+01,4.432834e-01
3.589046e+01,nan
3.738287e+01,4.585167e-01
3.887527e+01,4.731297e-01
4.036768e+01,4.873821e-01
4.186009e+01,nan
4.335250e+01,5.000652e-01
4.484490e+01,5.147375e-01
4.633731e+01,5.227910e-01
4.782972e+01,5.658157e-01
4.932212e+01,5.422118e-01
5.081453e+01,5.402127e-01
5.230694e+01,5.638789e-01
5.379934e+01,2.770189e-01
