x,Mu
-9.382136e+01,1.814818e+00
-9.233017e+01,1.974431e+00
-9.083899e+01,2.308945e+00
-8.934780e+01,2.439991e+00
-8.785661e+01,nan
-8.636542e+01,2.568457e+00
-8.487423e+01,2.645769e+00
-8.338305e+01,2.696522e+00
-8.189186e+01,nan
-8.040067e+01,2.715874e+00
-7.890948e+01,2.707215e+00
-7.741830e+01,2.626229e+00
-7.592711e+01,nan
-7.443592e+01,2.413709e+00
-7.294473e+01,2.392023e+00
-7.145354e+01,2.081170e+00
-6.996236e+01,2.383932e+00
-6.847117e+01,nan
-6.697998e+01,2.466386e+00
-6.548879e+01,2.290136e+00
-6.399761e+01,2.197321e+00
-6.250642e+01,nan
-6.101523e+01,2.118772e+00
-5.952404e+01,2.063500e+00
-5.803285e+01,2.025388e+00
-5.654167e+01,nan
-5.505048e+01,2.006769e+00
-5.355929e+01,2.007503e+00
-5.206810e+01,2.046243e+00
-5.057691e+01,2.076243e+00
-4.908573e+01,nan
-4.759454e+01,2.306582e+00
-4.610335e+01,2.025622e+00
-4.461216e+01,1.980866e+00
-4.312098e+01,nan
-4.162979e+01,1.020977e+00
-4.013860e+01,6.503850e-01
-3.864741e+01,5.567615e-01
-3.715622e+01,nan
-3.566504e+01,5.197507e-01
-3.417385e+01,5.084106e-01
-3.268266e+01,5.078517e-01
-3.119147e+01,nan
-2.970029e+01,5.115706e-01
-2.820910e+01,5.168991e-01
-2.671791e+01,5.225965e-01
-2.522672e+01,nan
-2.373553e+01,5.281070e-01
-2.224435e+01,5.331731e-01
-2.075316e+01,5.378514e-01
-1.926197e+01,nan
-1.777078e+01,5.420428e-01
-1.627959e+01,5.457007e-01
-1.478841e+01,5.490531e-01
-1.329722e+01,nan
-1.180603e+01,5.520509e-01
-1.031484e+01,5.547332e-01
-8.823656e+00,5.571653e-01
-7.332468e+00,5.447615e-01
-5.841280e+00,5.606715e-01
-4.350092e+00,5.614792e-01
-2.858905e+00,5.634485e-01
-1.367717e+00,5.653404e-01
1.234710e-01,nan
1.614659e+00,5.671943e-01
3.105847e+00,5.689923e-01
4.597034e+00,5.707789e-01
6.088222e+00,nan
7.579410e+00,5.726951e-01
9.070598e+00,5.746113e-01
1.056179e+01,5.765753e-01
1.205297e+01,nan
1.354416e+01,5.787171e-01
1.503535e+01,5.809529e-01
1.652654e+01,5.834088e-01
1.801772e+01,nan
1.950891e+01,5.856741e-01
2.100010e+01,5.885367e-01
2.249129e+01,5.886407e-01
2.398248e+01,nan
2.547366e+01,5.920664e-01
2.696485e+01,6.001514e-01
2.845604e+01,5.994170e-01
2.994723e+01,nan
3.143842e+01,6.012095e-01
3.292960e+01,6.062128e-01
3.442079e+01,6.091856e-01
3.591198e+01,nan
3.740317e+01,6.130253e-01
3.889435e+01,6.168537e-01
4.038554e+01,6.210944e-01
4.187673e+01,nan
4.336792e+01,6.251606e-01
4.485911e+01,6.298370e-01
4.635029e+01,6.330896e-01
4.784148e+01,6.731272e-01
4.933267e+01,6.295570e-01
5.082386e+01,6.480908e-01
5.231504e+01,6.055971e-01
5.380623e+01,3.254222e-01
