x,Mu
-9.394739e+01,1.609834e+00
-9.245494e+01,1.849093e+00
-9.096249e+01,2.192254e+00
-8.947004e+01,2.303046e+00
-8.797759e+01,2.002130e+00
-8.648514e+01,2.369391e+00
-8.499270e+01,2.399388e+00
-8.350025e+01,2.403017e+00
-8.200780e+01,nan
-8.051535e+01,2.376464e+00
-7.902290e+01,2.325554e+00
-7.753045e+01,2.253970e+00
-7.603800e+01,nan
-7.454556e+01,2.158439e+00
-7.305311e+01,2.012982e+00
-7.156066e+01,2.611713e+00
-7.006821e+01,nan
-6.857576e+01,2.170075e+00
-6.708331e+01,1.985013e+00
-6.559086e+01,1.872821e+00
-6.409842e+01,nan
-6.260597e+01,1.778435e+00
-6.111352e+01,1.693420e+00
-5.962107e+01,1.615679e+00
-5.812862e+01,nan
-5.663617e+01,1.542669e+00
-5.514372e+01,1.473912e+00
-5.365128e+01,1.410685e+00
-5.215883e+01,1.351875e+00
-5.066638e+01,nan
-4.917393e+01,1.297670e+00
-4.768148e+01,1.248620e+00
-4.618903e+01,1.201924e+00
-4.469658e+01,nan
-4.320414e+01,1.159533e+00
-4.171169e+01,1.119012e+00
-4.021924e+01,1.076403e+00
-3.872679e+01,nan
-3.723434e+01,1.034909e+00
-3.574189e+01,1.023319e+00
-3.424944e+01,9.770325e-01
-3.275700e+01,nan
-3.126455e+01,9.593059e-01
-2.977210e+01,9.380644e-01
-2.827965e+01,9.140400e-01
-2.678720e+01,nan
-2.529475e+01,8.917745e-01
-2.380230e+01,8.725642e-01
-2.230986e+01,8.543324e-01
-2.081741e+01,nan
-1.932496e+01,8.375980e-01
-1.783251e+01,8.225979e-01
-1.634006e+01,8.089056e-01
-1.484761e+01,7.963542e-01
-1.335516e+01,nan
-1.186272e+01,7.857183e-01
-1.037027e+01,7.757930e-01
-8.877818e+00,7.663660e-01
-7.385369e+00,nan
-5.892921e+00,7.584280e-01
-4.400472e+00,7.514935e-01
-2.908024e+00,7.455484e-01
-1.415575e+00,nan
7.687355e-02,7.411238e-01
1.569322e+00,7.378860e-01
3.061771e+00,7.349051e-01
4.554219e+00,nan
6.046668e+00,7.336456e-01
7.539116e+00,7.337723e-01
9.031565e+00,7.354631e-01
1.052401e+01,nan
1.201646e+01,7.393649e-01
1.350891e+01,7.459659e-01
1.500136e+01,7.546101e-01
1.649381e+01,7.306171e-01
1.798626e+01,8.846820e-01
1.947871e+01,7.861157e-01
2.097115e+01,8.114354e-01
2.246360e+01,8.493196e-01
2.395605e+01,nan
2.544850e+01,8.964548e-01
2.694095e+01,1.008913e+00
2.843340e+01,1.047671e+00
2.992585e+01,nan
3.141829e+01,1.161463e+00
3.291074e+01,5.479270e-01
3.440319e+01,4.188893e-01
3.589564e+01,nan
3.738809e+01,4.085137e-01
3.888054e+01,4.148308e-01
4.037299e+01,4.301905e-01
4.186543e+01,nan
4.335788e+01,4.477002e-01
4.485033e+01,4.670874e-01
4.634278e+01,4.800931e-01
4.783523e+01,nan
4.932768e+01,5.063349e-01
5.082013e+01,5.067345e-01
5.231257e+01,5.332565e-01
5.380502e+01,2.540674e-01
