x,Mu
-9.395295e+01,1.645265e+00
-9.246055e+01,1.886081e+00
-9.096816e+01,2.248002e+00
-8.947577e+01,2.359002e+00
-8.798337e+01,nan
-8.649098e+01,2.453908e+00
-8.499858e+01,2.495719e+00
-8.350619e+01,2.503344e+00
-8.201380e+01,nan
-8.052140e+01,2.484044e+00
-7.902901e+01,2.437822e+00
-7.753662e+01,2.369569e+00
-7.604422e+01,nan
-7.455183e+01,2.277444e+00
-7.305944e+01,2.149366e+00
-7.156704e+01,1.832847e+00
-7.007465e+01,nan
-6.858226e+01,2.446932e+00
-6.708986e+01,2.106084e+00
-6.559747e+01,1.971870e+00
-6.410508e+01,1.868243e+00
-6.261268e+01,nan
-6.112029e+01,1.778015e+00
-5.962790e+01,1.697912e+00
-5.813550e+01,1.623234e+00
-5.664311e+01,nan
-5.515071e+01,1.551772e+00
-5.365832e+01,1.471929e+00
-5.216593e+01,1.388544e+00
-5.067353e+01,nan
-4.918114e+01,1.391372e+00
-4.768875e+01,1.290567e+00
-4.619635e+01,1.262856e+00
-4.470396e+01,nan
-4.321157e+01,1.226757e+00
-4.171917e+01,1.184125e+00
-4.022678e+01,1.145530e+00
-3.873439e+01,1.109909e+00
-3.724199e+01,nan
-3.574960e+01,1.078389e+00
-3.425721e+01,1.050277e+00
-3.276481e+01,1.025991e+00
-3.127242e+01,nan
-2.978003e+01,1.003588e+00
-2.828763e+01,9.829571e-01
-2.679524e+01,9.654732e-01
-2.530285e+01,nan
-2.381045e+01,9.506581e-01
-2.231806e+01,9.390236e-01
-2.082566e+01,9.296678e-01
-1.933327e+01,nan
-1.784088e+01,9.226078e-01
-1.634848e+01,9.199383e-01
-1.485609e+01,9.219034e-01
-1.336370e+01,9.297562e-01
-1.187130e+01,nan
-1.037891e+01,9.438661e-01
-8.886517e+00,9.673422e-01
-7.394123e+00,1.007496e+00
-5.901730e+00,nan
-4.409336e+00,1.059502e+00
-2.916943e+00,1.201294e+00
-1.424549e+00,1.229254e+00
6.784439e-02,nan
1.560238e+00,1.490677e+00
3.052631e+00,6.133554e-01
4.545025e+00,4.335161e-01
6.037418e+00,nan
7.529812e+00,4.033173e-01
9.022205e+00,3.978639e-01
1.051460e+01,4.043190e-01
1.200699e+01,nan
1.349939e+01,4.149694e-01
1.499178e+01,4.267972e-01
1.648417e+01,4.386082e-01
1.797657e+01,nan
1.946896e+01,4.501484e-01
2.096135e+01,4.610115e-01
2.245375e+01,4.714566e-01
2.394614e+01,nan
2.543853e+01,4.813712e-01
2.693093e+01,4.907957e-01
2.842332e+01,4.998287e-01
2.991571e+01,nan
3.140811e+01,5.085488e-01
3.290050e+01,5.170465e-01
3.439289e+01,5.252827e-01
3.588529e+01,5.403604e-01
3.737768e+01,5.329138e-01
3.887008e+01,5.415400e-01
4.036247e+01,5.503562e-01
4.185486e+01,5.791200e-01
4.334726e+01,5.444399e-01
4.483965e+01,5.709062e-01
4.633204e+01,5.691834e-01
4.782444e+01,5.861084e-01
4.931683e+01,nan
5.080922e+01,5.846337e-01
5.230162e+01,6.000212e-01
5.379401e+01,3.031062e-01
