x,S11
-9.394464e+01,-3.264504e+00
-9.245157e+01,-2.282651e+00
-9.095850e+01,-1.814960e+00
-8.946543e+01,-1.508461e+00
-8.797236e+01,-1.955251e+00
-8.647929e+01,-1.352265e+00
-8.498622e+01,-1.224246e+00
-8.349315e+01,-1.135651e+00
-8.200008e+01,nan
-8.050701e+01,-1.077805e+00
-7.901395e+01,-1.043381e+00
-7.752088e+01,-1.026118e+00
-7.602781e+01,nan
-7.453474e+01,-1.021665e+00
-7.304167e+01,-1.027489e+00
-7.154860e+01,-1.041156e+00
-7.005553e+01,nan
-6.856246e+01,-1.060657e+00
-6.706939e+01,-1.084759e+00
-6.557632e+01,-1.113352e+00
-6.408326e+01,nan
-6.259019e+01,-1.144789e+00
-6.109712e+01,-1.177957e+00
-5.960405e+01,-1.212773e+00
-5.811098e+01,nan
-5.661791e+01,-1.248736e+00
-5.512484e+01,-1.285202e+00
-5.363177e+01,-1.321981e+00
-5.213870e+01,nan
-5.064564e+01,-1.360115e+00
-4.915257e+01,-1.398508e+00
-4.765950e+01,-1.436519e+00
-4.616643e+01,-1.450134e+00
-4.467336e+01,-2.059904e+00
-4.318029e+01,-1.512406e+00
-4.168722e+01,-1.549518e+00
-4.019415e+01,-1.586600e+00
-3.870108e+01,nan
-3.720801e+01,-1.625070e+00
-3.571495e+01,-1.662293e+00
-3.422188e+01,-1.699720e+00
-3.272881e+01,nan
-3.123574e+01,-1.739264e+00
-2.974267e+01,-1.778358e+00
-2.824960e+01,-1.816713e+00
-2.675653e+01,nan
-2.526346e+01,-1.845509e+00
-2.377039e+01,-1.890371e+00
-2.227733e+01,-1.920356e+00
-2.078426e+01,nan
-1.929119e+01,-1.958524e+00
-1.779812e+01,-1.998619e+00
-1.630505e+01,-2.038011e+00
-1.481198e+01,nan
-1.331891e+01,-2.076433e+00
-1.182584e+01,-2.114979e+00
-1.033277e+01,-2.155895e+00
-8.839704e+00,nan
-7.346635e+00,-2.196768e+00
-5.853566e+00,-2.237921e+00
-4.360498e+00,-2.280017e+00
-2.867429e+00,-2.323058e+00
-1.374360e+00,nan
1.187094e-01,-2.366491e+00
1.611778e+00,-2.410859e+00
3.104847e+00,-2.458474e+00
4.597916e+00,nan
6.090985e+00,-2.507509e+00
7.584054e+00,-2.557278e+00
9.077123e+00,-2.609279e+00
1.057019e+01,nan
1.206326e+01,-2.663356e+00
1.355633e+01,-2.719385e+00
1.504940e+01,-2.777715e+00
1.654247e+01,nan
1.803554e+01,-2.841302e+00
1.952861e+01,-2.909205e+00
2.102167e+01,-2.980197e+00
2.251474e+01,nan
2.400781e+01,-3.056917e+00
2.550088e+01,-3.139855e+00
2.699395e+01,-3.230007e+00
2.848702e+01,nan
2.998009e+01,-3.328599e+00
3.147316e+01,-3.441112e+00
3.296623e+01,-3.569212e+00
3.445930e+01,nan
3.595236e+01,-3.714630e+00
3.744543e+01,-3.885717e+00
3.893850e+01,-4.090646e+00
4.043157e+01,-4.344843e+00
4.192464e+01,nan
4.341771e+01,-4.659975e+00
4.491078e+01,-5.119080e+00
4.640385e+01,-5.675549e+00
4.789692e+01,nan
4.938999e+01,-7.515464e+00
5.088305e+01,-7.031537e+00
5.237612e+01,-1.045148e+01
5.386919e+01,-2.082342e+01
