x,Mu
-9.395559e+01,1.656170e+00
-9.246312e+01,1.919329e+00
-9.097065e+01,2.297321e+00
-8.947818e+01,2.425553e+00
-8.798571e+01,nan
-8.649324e+01,2.538336e+00
-8.500077e+01,2.592137e+00
-8.350830e+01,2.612308e+00
-8.201583e+01,nan
-8.052336e+01,2.601008e+00
-7.903089e+01,2.560554e+00
-7.753842e+01,2.493061e+00
-7.604595e+01,nan
-7.455348e+01,2.400567e+00
-7.306101e+01,2.286328e+00
-7.156854e+01,2.109133e+00
-7.007607e+01,2.438019e+00
-6.858360e+01,2.273831e+00
-6.709113e+01,2.268357e+00
-6.559866e+01,2.090863e+00
-6.410619e+01,1.978664e+00
-6.261372e+01,nan
-6.112125e+01,1.880675e+00
-5.962878e+01,1.768194e+00
-5.813631e+01,1.656716e+00
-5.664384e+01,nan
-5.515137e+01,1.673704e+00
-5.365890e+01,1.530999e+00
-5.216643e+01,1.500507e+00
-5.067396e+01,nan
-4.918149e+01,1.452885e+00
-4.768902e+01,1.397345e+00
-4.619655e+01,1.348187e+00
-4.470407e+01,1.303074e+00
-4.321160e+01,nan
-4.171913e+01,1.263723e+00
-4.022666e+01,1.229678e+00
-3.873419e+01,1.200607e+00
-3.724172e+01,nan
-3.574925e+01,1.174263e+00
-3.425678e+01,1.151348e+00
-3.276431e+01,1.133604e+00
-3.127184e+01,nan
-2.977937e+01,1.120917e+00
-2.828690e+01,1.112636e+00
-2.679443e+01,1.108482e+00
-2.530196e+01,1.112471e+00
-2.380949e+01,nan
-2.231702e+01,1.125490e+00
-2.082455e+01,1.150041e+00
-1.933208e+01,1.186396e+00
-1.783961e+01,nan
-1.634714e+01,1.249485e+00
-1.485467e+01,1.326781e+00
-1.336220e+01,1.543825e+00
-1.186973e+01,nan
-1.037726e+01,1.533434e+00
-8.884789e+00,2.304052e+00
-7.392319e+00,7.092475e-01
-5.899848e+00,nan
-4.407378e+00,4.348808e-01
-2.914908e+00,3.685496e-01
-1.422438e+00,3.422159e-01
7.003258e-02,nan
1.562503e+00,3.355782e-01
3.054973e+00,3.374970e-01
4.547443e+00,3.432670e-01
6.039914e+00,nan
7.532384e+00,3.507874e-01
9.024854e+00,3.589846e-01
1.051732e+01,3.675026e-01
1.200979e+01,nan
1.350226e+01,3.760725e-01
1.499474e+01,3.844695e-01
1.648721e+01,3.928383e-01
1.797968e+01,nan
1.947215e+01,4.010401e-01
2.096462e+01,4.090759e-01
2.245709e+01,4.169803e-01
2.394956e+01,nan
2.544203e+01,4.247850e-01
2.693450e+01,4.325224e-01
2.842697e+01,4.402477e-01
2.991944e+01,4.352813e-01
3.141191e+01,4.490476e-01
3.290438e+01,4.557062e-01
3.439685e+01,4.636766e-01
3.588932e+01,4.921532e-01
3.738179e+01,4.681108e-01
3.887426e+01,4.799946e-01
4.036673e+01,4.903703e-01
4.185920e+01,5.171862e-01
4.335167e+01,4.885293e-01
4.484414e+01,5.074680e-01
4.633661e+01,5.189774e-01
4.782908e+01,5.406071e-01
4.932155e+01,nan
5.081402e+01,5.364896e-01
5.230649e+01,5.679415e-01
5.379896e+01,2.863994e-01
