x,Mu
-9.394739e+01,1.586397e+00
-9.245494e+01,1.841386e+00
-9.096249e+01,2.176502e+00
-8.947004e+01,2.286406e+00
-8.797759e+01,1.998052e+00
-8.648514e+01,2.351592e+00
-8.499270e+01,2.381028e+00
-8.350025e+01,2.384353e+00
-8.200780e+01,nan
-8.051535e+01,2.357988e+00
-7.902290e+01,2.307753e+00
-7.753045e+01,2.237608e+00
-7.603800e+01,nan
-7.454556e+01,2.145497e+00
-7.305311e+01,2.014057e+00
-7.156066e+01,1.449553e+00
-7.006821e+01,nan
-6.857576e+01,2.207498e+00
-6.708331e+01,1.979861e+00
-6.559086e+01,1.862778e+00
-6.409842e+01,nan
-6.260597e+01,1.767485e+00
-6.111352e+01,1.682646e+00
-5.962107e+01,1.605509e+00
-5.812862e+01,nan
-5.663617e+01,1.533312e+00
-5.514372e+01,1.465466e+00
-5.365128e+01,1.403187e+00
-5.215883e+01,1.345329e+00
-5.066638e+01,nan
-4.917393e+01,1.292056e+00
-4.768148e+01,1.243904e+00
-4.618903e+01,1.198046e+00
-4.469658e+01,nan
-4.320414e+01,1.156425e+00
-4.171169e+01,1.116574e+00
-4.021924e+01,1.074876e+00
-3.872679e+01,nan
-3.723434e+01,1.034935e+00
-3.574189e+01,1.022323e+00
-3.424944e+01,9.780954e-01
-3.275700e+01,nan
-3.126455e+01,9.606299e-01
-2.977210e+01,9.398042e-01
-2.827965e+01,9.164307e-01
-2.678720e+01,nan
-2.529475e+01,8.948217e-01
-2.380230e+01,8.762592e-01
-2.230986e+01,8.586574e-01
-2.081741e+01,nan
-1.932496e+01,8.425558e-01
-1.783251e+01,8.282032e-01
-1.634006e+01,8.151790e-01
-1.484761e+01,8.033267e-01
-1.335516e+01,nan
-1.186272e+01,7.934305e-01
-1.037027e+01,7.842874e-01
-8.877818e+00,7.757012e-01
-7.385369e+00,nan
-5.892921e+00,7.686809e-01
-4.400472e+00,7.627530e-01
-2.908024e+00,7.579264e-01
-1.415575e+00,nan
7.687355e-02,7.547610e-01
1.569322e+00,7.529424e-01
3.061771e+00,7.515844e-01
4.554219e+00,nan
6.046668e+00,7.522154e-01
7.539116e+00,7.545612e-01
9.031565e+00,7.588955e-01
1.052401e+01,nan
1.201646e+01,7.660061e-01
1.350891e+01,7.765386e-01
1.500136e+01,7.901124e-01
1.649381e+01,7.682218e-01
1.798626e+01,9.398760e-01
1.947871e+01,8.362749e-01
2.097115e+01,8.725715e-01
2.246360e+01,9.263840e-01
2.395605e+01,nan
2.544850e+01,9.929412e-01
2.694095e+01,1.150863e+00
2.843340e+01,1.194405e+00
2.992585e+01,nan
3.141829e+01,1.459142e+00
3.291074e+01,5.589729e-01
3.440319e+01,3.755706e-01
3.589564e+01,nan
3.738809e+01,3.419585e-01
3.888054e+01,3.344243e-01
4.037299e+01,3.411494e-01
4.186543e+01,nan
4.335788e+01,3.535913e-01
4.485033e+01,3.700052e-01
4.634278e+01,3.836406e-01
4.783523e+01,nan
4.932768e+01,4.097061e-01
5.082013e+01,4.196209e-01
5.231257e+01,4.558712e-01
5.380502e+01,1.988466e-01
