x,S11
-9.396330e+01,-3.538470e+00
-9.247077e+01,-2.460950e+00
-9.097824e+01,-1.911861e+00
-8.948571e+01,-1.603113e+00
-8.799318e+01,nan
-8.650065e+01,-1.382238e+00
-8.500812e+01,-1.235595e+00
-8.351559e+01,-1.132033e+00
-8.202306e+01,nan
-8.053054e+01,-1.065589e+00
-7.903801e+01,-1.026908e+00
-7.754548e+01,-1.004806e+00
-7.605295e+01,-9.972758e-01
-7.456042e+01,nan
-7.306789e+01,-1.003762e+00
-7.157536e+01,-1.018992e+00
-7.008283e+01,-1.074407e+00
-6.859030e+01,nan
-6.709777e+01,-1.116763e+00
-6.560524e+01,-1.072856e+00
-6.411271e+01,-1.196584e+00
-6.262018e+01,nan
-6.112765e+01,-1.191866e+00
-5.963512e+01,-1.229497e+00
-5.814260e+01,-1.279327e+00
-5.665007e+01,-1.329900e+00
-5.515754e+01,nan
-5.366501e+01,-1.377350e+00
-5.217248e+01,-1.421823e+00
-5.067995e+01,-1.468291e+00
-4.918742e+01,nan
-4.769489e+01,-1.514019e+00
-4.620236e+01,-1.556721e+00
-4.470983e+01,-1.600418e+00
-4.321730e+01,-1.645028e+00
-4.172477e+01,nan
-4.023224e+01,-1.687732e+00
-3.873971e+01,-1.736586e+00
-3.724718e+01,-1.790227e+00
-3.575466e+01,nan
-3.426213e+01,-1.891699e+00
-3.276960e+01,-1.924411e+00
-3.127707e+01,-2.727223e+00
-2.978454e+01,nan
-2.829201e+01,-1.117873e+00
-2.679948e+01,-1.901093e+00
-2.530695e+01,-2.010944e+00
-2.381442e+01,nan
-2.232189e+01,-2.084984e+00
-2.082936e+01,-2.132042e+00
-1.933683e+01,-2.168635e+00
-1.784430e+01,nan
-1.635177e+01,-2.199813e+00
-1.485924e+01,-2.231154e+00
-1.336672e+01,-2.263407e+00
-1.187419e+01,nan
-1.038166e+01,-2.296849e+00
-8.889127e+00,-2.331263e+00
-7.396598e+00,-2.366590e+00
-5.904069e+00,-3.206357e+00
-4.411539e+00,-2.332584e+00
-2.919010e+00,-2.438688e+00
-1.426481e+00,-2.475647e+00
6.604856e-02,-2.862005e+00
1.558578e+00,-2.446943e+00
3.051107e+00,-2.551521e+00
4.543637e+00,-2.590520e+00
6.036166e+00,-3.009618e+00
7.528695e+00,-2.558498e+00
9.021225e+00,-2.672133e+00
1.051375e+01,-2.715100e+00
1.200628e+01,-2.977180e+00
1.349881e+01,-2.691218e+00
1.499134e+01,-2.806703e+00
1.648387e+01,-2.856040e+00
1.797640e+01,-3.027853e+00
1.946893e+01,-2.841107e+00
2.096146e+01,-2.964111e+00
2.245399e+01,-3.024284e+00
2.394652e+01,-3.093843e+00
2.543905e+01,-3.066975e+00
2.693158e+01,-3.162485e+00
2.842411e+01,-3.242068e+00
2.991664e+01,-3.342295e+00
3.140916e+01,nan
3.290169e+01,-3.417544e+00
3.439422e+01,-3.529502e+00
3.588675e+01,-3.676194e+00
3.737928e+01,nan
3.887181e+01,-3.834567e+00
4.036434e+01,-4.025928e+00
4.185687e+01,-4.278165e+00
4.334940e+01,nan
4.484193e+01,-4.581523e+00
4.633446e+01,-5.082241e+00
4.782699e+01,-5.625089e+00
4.931952e+01,nan
5.081205e+01,-7.073369e+00
5.230458e+01,-9.520056e+00
5.379710e+01,-1.905702e+01
