x,Mu
-9.399002e+01,1.553038e+00
-9.249724e+01,1.909907e+00
-9.100446e+01,2.349918e+00
-8.951167e+01,2.571997e+00
-8.801889e+01,nan
-8.652611e+01,2.784069e+00
-8.503333e+01,2.931947e+00
-8.354055e+01,2.915151e+00
-8.204776e+01,2.903629e+00
-8.055498e+01,nan
-7.906220e+01,3.546674e+00
-7.756942e+01,2.904503e+00
-7.607664e+01,3.111993e+00
-7.458385e+01,3.013603e+00
-7.309107e+01,nan
-7.159829e+01,1.641415e+00
-7.010551e+01,3.476805e+00
-6.861272e+01,3.531134e+00
-6.711994e+01,3.814538e+00
-6.562716e+01,nan
-6.413438e+01,4.123788e+00
-6.264160e+01,5.712646e+00
-6.114881e+01,3.186053e+00
-5.965603e+01,-4.216559e+00
-5.816325e+01,nan
-5.667047e+01,1.691035e+00
-5.517769e+01,8.986085e-01
-5.368490e+01,6.750372e-01
-5.219212e+01,nan
-5.069934e+01,5.745450e-01
-4.920656e+01,5.277236e-01
-4.771377e+01,5.053665e-01
-4.622099e+01,nan
-4.472821e+01,4.944457e-01
-4.323543e+01,4.895504e-01
-4.174265e+01,4.879400e-01
-4.024986e+01,nan
-3.875708e+01,4.882344e-01
-3.726430e+01,4.896407e-01
-3.577152e+01,4.916866e-01
-3.427874e+01,nan
-3.278595e+01,4.940778e-01
-3.129317e+01,4.966293e-01
-2.980039e+01,4.992283e-01
-2.830761e+01,nan
-2.681482e+01,5.017862e-01
-2.532204e+01,5.042655e-01
-2.382926e+01,5.067206e-01
-2.233648e+01,nan
-2.084370e+01,5.090795e-01
-1.935091e+01,5.113318e-01
-1.785813e+01,5.134811e-01
-1.636535e+01,nan
-1.487257e+01,5.156176e-01
-1.337979e+01,5.176988e-01
-1.188700e+01,5.197351e-01
-1.039422e+01,nan
-8.901439e+00,5.217463e-01
-7.408657e+00,5.237462e-01
-5.915875e+00,5.257484e-01
-4.423093e+00,nan
-2.930311e+00,5.277650e-01
-1.437529e+00,5.298079e-01
5.525352e-02,5.318888e-01
1.548036e+00,nan
3.040818e+00,5.340180e-01
4.533600e+00,5.362150e-01
6.026382e+00,5.384855e-01
7.519164e+00,nan
9.011946e+00,5.409281e-01
1.050473e+01,5.431903e-01
1.199751e+01,5.459252e-01
1.349029e+01,nan
1.498307e+01,5.457456e-01
1.647586e+01,5.501079e-01
1.796864e+01,5.574396e-01
1.946142e+01,nan
2.095420e+01,5.549631e-01
2.244699e+01,5.581728e-01
2.393977e+01,5.625341e-01
2.543255e+01,nan
2.692533e+01,5.654419e-01
2.841811e+01,5.688589e-01
2.991090e+01,5.723826e-01
3.140368e+01,nan
3.289646e+01,5.761504e-01
3.438924e+01,5.801291e-01
3.588202e+01,5.844580e-01
3.737481e+01,nan
3.886759e+01,5.889171e-01
4.036037e+01,5.942846e-01
4.185315e+01,5.986738e-01
4.334594e+01,nan
4.483872e+01,6.071174e-01
4.633150e+01,6.073774e-01
4.782428e+01,6.277025e-01
4.931706e+01,nan
5.080985e+01,6.159393e-01
5.230263e+01,6.394397e-01
5.379541e+01,3.415709e-01
