x,Mu
-9.395076e+01,1.625172e+00
-9.245837e+01,1.881337e+00
-9.096598e+01,2.235851e+00
-8.947359e+01,2.345909e+00
-8.798119e+01,nan
-8.648880e+01,2.438032e+00
-8.499641e+01,2.478898e+00
-8.350402e+01,2.488408e+00
-8.201162e+01,nan
-8.051923e+01,2.466495e+00
-7.902684e+01,2.420123e+00
-7.753444e+01,2.351005e+00
-7.604205e+01,nan
-7.454966e+01,2.261876e+00
-7.305727e+01,2.141865e+00
-7.156487e+01,1.896041e+00
-7.007248e+01,nan
-6.858009e+01,2.640114e+00
-6.708770e+01,2.100018e+00
-6.559530e+01,1.960489e+00
-6.410291e+01,1.772916e+00
-6.261052e+01,2.188373e+00
-6.111813e+01,1.763388e+00
-5.962573e+01,1.680631e+00
-5.813334e+01,1.605112e+00
-5.664095e+01,nan
-5.514856e+01,1.537189e+00
-5.365616e+01,1.473261e+00
-5.216377e+01,1.412308e+00
-5.067138e+01,nan
-4.917898e+01,1.346706e+00
-4.768659e+01,1.280178e+00
-4.619420e+01,1.272733e+00
-4.470181e+01,nan
-4.320941e+01,1.196446e+00
-4.171702e+01,1.171960e+00
-4.022463e+01,1.140667e+00
-3.873224e+01,nan
-3.723984e+01,1.104998e+00
-3.574745e+01,1.073254e+00
-3.425506e+01,1.044467e+00
-3.276267e+01,1.018171e+00
-3.127027e+01,nan
-2.977788e+01,9.947671e-01
-2.828549e+01,9.738337e-01
-2.679309e+01,9.556070e-01
-2.530070e+01,nan
-2.380831e+01,9.395319e-01
-2.231592e+01,9.247662e-01
-2.082352e+01,9.120638e-01
-1.933113e+01,nan
-1.783874e+01,9.017188e-01
-1.634635e+01,8.937453e-01
-1.485395e+01,8.883790e-01
-1.336156e+01,nan
-1.186917e+01,8.848485e-01
-1.037678e+01,8.838410e-01
-8.884383e+00,8.865937e-01
-7.391990e+00,nan
-5.899598e+00,8.934570e-01
-4.407205e+00,9.058976e-01
-2.914812e+00,9.245026e-01
-1.422420e+00,9.517775e-01
6.997311e-02,nan
1.562366e+00,9.911106e-01
3.054758e+00,1.051427e+00
4.547151e+00,1.126442e+00
6.039544e+00,nan
7.531936e+00,1.314963e+00
9.024329e+00,1.349065e+00
1.051672e+01,1.817625e+00
1.200911e+01,nan
1.350151e+01,6.248554e-01
1.499390e+01,3.967827e-01
1.648629e+01,3.466344e-01
1.797868e+01,nan
1.947108e+01,3.292764e-01
2.096347e+01,3.282587e-01
2.245586e+01,3.340425e-01
2.394826e+01,nan
2.544065e+01,3.428914e-01
2.693304e+01,3.530564e-01
2.842543e+01,3.639194e-01
2.991783e+01,nan
3.141022e+01,3.750162e-01
3.290261e+01,3.861282e-01
3.439500e+01,3.972519e-01
3.588740e+01,nan
3.737979e+01,4.084246e-01
3.887218e+01,4.195459e-01
4.036457e+01,4.311649e-01
4.185697e+01,4.339724e-01
4.334936e+01,4.432177e-01
4.484175e+01,4.563794e-01
4.633415e+01,4.665569e-01
4.782654e+01,4.894369e-01
4.931893e+01,nan
5.081132e+01,4.977503e-01
5.230372e+01,5.240692e-01
5.379611e+01,2.520155e-01
