x,S12
-9.381354e+01,5.641293e+00
-9.232240e+01,4.917140e+00
-9.083125e+01,4.370925e+00
-8.934011e+01,3.894130e+00
-8.784896e+01,nan
-8.635782e+01,3.546637e+00
-8.486667e+01,3.290069e+00
-8.337553e+01,3.096446e+00
-8.188438e+01,nan
-8.039324e+01,2.947476e+00
-7.890209e+01,2.830317e+00
-7.741095e+01,2.736295e+00
-7.591980e+01,nan
-7.442866e+01,2.659212e+00
-7.293751e+01,2.595048e+00
-7.144637e+01,2.542133e+00
-6.995522e+01,nan
-6.846408e+01,2.497627e+00
-6.697293e+01,2.462315e+00
-6.548179e+01,2.417065e+00
-6.399064e+01,nan
-6.249950e+01,2.367620e+00
-6.100835e+01,2.392692e+00
-5.951721e+01,2.327915e+00
-5.802607e+01,2.330934e+00
-5.653492e+01,nan
-5.504378e+01,2.321228e+00
-5.355263e+01,2.309706e+00
-5.206149e+01,2.303075e+00
-5.057034e+01,nan
-4.907920e+01,2.300710e+00
-4.758805e+01,2.304256e+00
-4.609691e+01,2.314203e+00
-4.460576e+01,nan
-4.311462e+01,2.331820e+00
-4.162347e+01,2.359080e+00
-4.013233e+01,2.399080e+00
-3.864118e+01,nan
-3.715004e+01,2.456665e+00
-3.565889e+01,2.539835e+00
-3.416775e+01,2.662054e+00
-3.267660e+01,nan
-3.118546e+01,2.848694e+00
-2.969431e+01,3.137115e+00
-2.820317e+01,3.680176e+00
-2.671202e+01,4.693616e+00
-2.522088e+01,nan
-2.372973e+01,3.457848e+00
-2.223859e+01,1.630561e+00
-2.074745e+01,1.032335e+00
-1.925630e+01,nan
-1.776516e+01,8.815799e-01
-1.627401e+01,8.196195e-01
-1.478287e+01,8.046010e-01
-1.329172e+01,nan
-1.180058e+01,8.114209e-01
-1.030943e+01,8.297329e-01
-8.818287e+00,8.540516e-01
-7.327142e+00,nan
-5.835998e+00,8.816795e-01
-4.344853e+00,9.115182e-01
-2.853708e+00,9.422296e-01
-1.362563e+00,nan
1.285817e-01,9.739385e-01
1.619726e+00,1.006283e+00
3.110871e+00,1.039126e+00
4.602016e+00,nan
6.093161e+00,1.072498e+00
7.584306e+00,1.106472e+00
9.075450e+00,1.141178e+00
1.056660e+01,1.423166e+00
1.205774e+01,1.143242e+00
1.354888e+01,1.213111e+00
1.504003e+01,1.250817e+00
1.653117e+01,1.289830e+00
1.802232e+01,nan
1.951346e+01,1.330512e+00
2.100461e+01,1.373530e+00
2.249575e+01,1.419224e+00
2.398690e+01,nan
2.547804e+01,1.468157e+00
2.696919e+01,1.521237e+00
2.846033e+01,1.579637e+00
2.995148e+01,nan
3.144262e+01,1.644327e+00
3.293377e+01,1.716977e+00
3.442491e+01,1.789428e+00
3.591606e+01,nan
3.740720e+01,1.881776e+00
3.889835e+01,1.997632e+00
4.038949e+01,2.127570e+00
4.188064e+01,nan
4.337178e+01,2.292885e+00
4.486293e+01,2.505601e+00
4.635407e+01,2.802469e+00
4.784521e+01,4.152052e+00
4.933636e+01,3.150028e+00
5.082750e+01,4.011540e+00
5.231865e+01,5.828968e+00
5.380979e+01,5.265147e+00
