x,Mu
-9.381354e+01,8.966714e-01
-9.232240e+01,9.744390e-01
-9.083125e+01,9.746600e-01
-8.934011e+01,9.170027e-01
-8.784896e+01,nan
-8.635782e+01,8.690093e-01
-8.486667e+01,8.335605e-01
-8.337553e+01,8.071424e-01
-8.188438e+01,nan
-8.039324e+01,7.876562e-01
-7.890209e+01,7.734418e-01
-7.741095e+01,7.628323e-01
-7.591980e+01,nan
-7.442866e+01,7.550920e-01
-7.293751e+01,7.495085e-01
-7.144637e+01,7.455741e-01
-6.995522e+01,nan
-6.846408e+01,7.424857e-01
-6.697293e+01,7.392877e-01
-6.548179e+01,7.428955e-01
-6.399064e+01,nan
-6.249950e+01,7.400957e-01
-6.100835e+01,7.340363e-01
-5.951721e+01,7.509420e-01
-5.802607e+01,7.420458e-01
-5.653492e+01,nan
-5.504378e+01,7.449293e-01
-5.355263e+01,7.476686e-01
-5.206149e+01,7.516374e-01
-5.057034e+01,nan
-4.907920e+01,7.560642e-01
-4.758805e+01,7.613587e-01
-4.609691e+01,7.679466e-01
-4.460576e+01,nan
-4.311462e+01,7.764581e-01
-4.162347e+01,7.879497e-01
-4.013233e+01,8.037518e-01
-3.864118e+01,nan
-3.715004e+01,8.262745e-01
-3.565889e+01,8.599838e-01
-3.416775e+01,9.076577e-01
-3.267660e+01,nan
-3.118546e+01,9.902156e-01
-2.969431e+01,1.110763e+00
-2.820317e+01,1.694865e+00
-2.671202e+01,1.872011e+00
-2.522088e+01,nan
-2.372973e+01,-3.341282e+00
-2.223859e+01,3.190144e+00
-2.074745e+01,2.646456e+00
-1.925630e+01,nan
-1.776516e+01,2.157494e+00
-1.627401e+01,1.901440e+00
-1.478287e+01,1.720164e+00
-1.329172e+01,nan
-1.180058e+01,1.590668e+00
-1.030943e+01,1.489506e+00
-8.818287e+00,1.407039e+00
-7.327142e+00,nan
-5.835998e+00,1.337370e+00
-4.344853e+00,1.277051e+00
-2.853708e+00,1.224183e+00
-1.362563e+00,nan
1.285817e-01,1.177406e+00
1.619726e+00,1.134979e+00
3.110871e+00,1.096334e+00
4.602016e+00,nan
6.093161e+00,1.061351e+00
7.584306e+00,1.029376e+00
9.075450e+00,1.000007e+00
1.056660e+01,1.185166e+00
1.205774e+01,9.441008e-01
1.354888e+01,9.479809e-01
1.504003e+01,9.252264e-01
1.653117e+01,9.043966e-01
1.802232e+01,nan
1.951346e+01,8.845412e-01
2.100461e+01,8.662673e-01
2.249575e+01,8.495115e-01
2.398690e+01,nan
2.547804e+01,8.340045e-01
2.696919e+01,8.198511e-01
2.846033e+01,8.064624e-01
2.995148e+01,nan
3.144262e+01,7.941916e-01
3.293377e+01,7.801987e-01
3.442491e+01,7.641468e-01
3.591606e+01,nan
3.740720e+01,7.586608e-01
3.889835e+01,7.611113e-01
4.038949e+01,7.512255e-01
4.188064e+01,nan
4.337178e+01,7.375348e-01
4.486293e+01,7.328386e-01
4.635407e+01,7.201755e-01
4.784521e+01,7.958926e-01
4.933636e+01,7.252366e-01
5.082750e+01,6.484372e-01
5.231865e+01,7.439249e-01
5.380979e+01,2.597780e-01
