x,Mu
-9.380910e+01,8.549346e-01
-9.231794e+01,9.407734e-01
-9.082678e+01,9.445558e-01
-8.933562e+01,8.940591e-01
-8.784447e+01,8.474830e-01
-8.635331e+01,8.454453e-01
-8.486215e+01,8.126533e-01
-8.337099e+01,7.886264e-01
-8.187983e+01,nan
-8.038867e+01,7.709869e-01
-7.889751e+01,7.578873e-01
-7.740636e+01,7.482468e-01
-7.591520e+01,nan
-7.442404e+01,7.412820e-01
-7.293288e+01,7.361590e-01
-7.144172e+01,7.323801e-01
-6.995056e+01,nan
-6.845940e+01,7.296523e-01
-6.696824e+01,7.277268e-01
-6.547709e+01,7.264441e-01
-6.398593e+01,nan
-6.249477e+01,7.256729e-01
-6.100361e+01,7.252373e-01
-5.951245e+01,7.247044e-01
-5.802129e+01,nan
-5.653013e+01,7.230056e-01
-5.503897e+01,7.277690e-01
-5.354782e+01,7.273798e-01
-5.205666e+01,nan
-5.056550e+01,7.206502e-01
-4.907434e+01,7.355613e-01
-4.758318e+01,7.286478e-01
-4.609202e+01,nan
-4.460086e+01,7.307596e-01
-4.310971e+01,7.323523e-01
-4.161855e+01,7.345928e-01
-4.012739e+01,7.368275e-01
-3.863623e+01,nan
-3.714507e+01,7.392227e-01
-3.565391e+01,7.418997e-01
-3.416275e+01,7.449422e-01
-3.267159e+01,nan
-3.118044e+01,7.484310e-01
-2.968928e+01,7.524573e-01
-2.819812e+01,7.572845e-01
-2.670696e+01,nan
-2.521580e+01,7.633263e-01
-2.372464e+01,7.708216e-01
-2.223348e+01,7.807242e-01
-2.074233e+01,nan
-1.925117e+01,7.943371e-01
-1.776001e+01,8.133771e-01
-1.626885e+01,8.416555e-01
-1.477769e+01,nan
-1.328653e+01,8.815357e-01
-1.179537e+01,9.498733e-01
-1.030421e+01,1.045377e+00
-8.813056e+00,nan
-7.321897e+00,1.541871e+00
-5.830739e+00,1.772514e+00
-4.339580e+00,-7.027106e-01
-2.848421e+00,nan
-1.357263e+00,2.774901e+00
1.338961e-01,2.310233e+00
1.625055e+00,1.922608e+00
3.116213e+00,1.710188e+00
4.607372e+00,nan
6.098531e+00,1.559713e+00
7.589689e+00,1.450242e+00
9.080848e+00,1.363942e+00
1.057201e+01,nan
1.206317e+01,1.294104e+00
1.355432e+01,1.234788e+00
1.504548e+01,1.182337e+00
1.653664e+01,nan
1.802780e+01,1.136563e+00
1.951896e+01,1.095787e+00
2.101012e+01,1.058708e+00
2.250128e+01,nan
2.399243e+01,1.025559e+00
2.548359e+01,9.954096e-01
2.697475e+01,9.667358e-01
2.846591e+01,9.402736e-01
2.995707e+01,nan
3.144823e+01,9.158318e-01
3.293939e+01,8.927346e-01
3.443055e+01,8.713787e-01
3.592170e+01,nan
3.741286e+01,8.517572e-01
3.890402e+01,8.331559e-01
4.039518e+01,8.145240e-01
4.188634e+01,nan
4.337750e+01,7.997473e-01
4.486866e+01,7.738830e-01
4.635982e+01,7.414479e-01
4.785097e+01,nan
4.934213e+01,7.773023e-01
5.083329e+01,6.911536e-01
5.232445e+01,7.414776e-01
5.381561e+01,2.606842e-01
