x,Mu
-9.401164e+01,8.979849e-01
-9.251864e+01,1.067564e+00
-9.102564e+01,1.116455e+00
-8.953265e+01,1.087631e+00
-8.803965e+01,1.040639e+00
-8.654666e+01,nan
-8.505366e+01,1.000865e+00
-8.356066e+01,1.030829e+00
-8.206767e+01,1.031387e+00
-8.057467e+01,1.061069e+00
-7.908168e+01,nan
-7.758868e+01,1.136904e+00
-7.609569e+01,1.303551e+00
-7.460269e+01,1.558493e+00
-7.310969e+01,2.183917e+00
-7.161670e+01,2.108315e+00
-7.012370e+01,nan
-6.863071e+01,1.546333e+00
-6.713771e+01,3.764863e+00
-6.564471e+01,2.858646e+00
-6.415172e+01,nan
-6.265872e+01,-8.788945e+00
-6.116573e+01,2.871810e+00
-5.967273e+01,2.444571e+00
-5.817974e+01,nan
-5.668674e+01,2.203003e+00
-5.519374e+01,2.027841e+00
-5.370075e+01,1.889162e+00
-5.220775e+01,nan
-5.071476e+01,1.772918e+00
-4.922176e+01,1.672873e+00
-4.772877e+01,1.585090e+00
-4.623577e+01,nan
-4.474277e+01,1.506950e+00
-4.324978e+01,1.436758e+00
-4.175678e+01,1.373283e+00
-4.026379e+01,nan
-3.877079e+01,1.315595e+00
-3.727779e+01,1.262964e+00
-3.578480e+01,1.214804e+00
-3.429180e+01,nan
-3.279881e+01,1.170628e+00
-3.130581e+01,1.130026e+00
-2.981282e+01,1.092650e+00
-2.831982e+01,nan
-2.682682e+01,1.058196e+00
-2.533383e+01,1.026396e+00
-2.384083e+01,9.970266e-01
-2.234784e+01,nan
-2.085484e+01,9.698348e-01
-1.936185e+01,9.447857e-01
-1.786885e+01,9.217193e-01
-1.637585e+01,nan
-1.488286e+01,9.001807e-01
-1.338986e+01,8.801898e-01
-1.189687e+01,8.617555e-01
-1.040387e+01,nan
-8.910875e+00,8.447025e-01
-7.417879e+00,8.289306e-01
-5.924883e+00,8.143586e-01
-4.431887e+00,nan
-2.938891e+00,8.009148e-01
-1.445896e+00,7.885370e-01
4.710012e-02,7.771832e-01
1.540096e+00,nan
3.033092e+00,7.668032e-01
4.526088e+00,7.574675e-01
6.019083e+00,7.485096e-01
7.512079e+00,nan
9.005075e+00,7.408258e-01
1.049807e+01,7.284903e-01
1.199107e+01,7.244060e-01
1.348406e+01,nan
1.497706e+01,7.252120e-01
1.647005e+01,7.159686e-01
1.796305e+01,7.103483e-01
1.945605e+01,nan
2.094904e+01,7.062968e-01
2.244204e+01,7.025867e-01
2.393503e+01,6.999620e-01
2.542803e+01,nan
2.692102e+01,6.978616e-01
2.841402e+01,6.963172e-01
2.990702e+01,6.953135e-01
3.140001e+01,nan
3.289301e+01,6.948708e-01
3.438600e+01,6.949937e-01
3.587900e+01,6.957949e-01
3.737200e+01,nan
3.886499e+01,6.971027e-01
4.035799e+01,6.997114e-01
4.185098e+01,7.011379e-01
4.334398e+01,nan
4.483697e+01,7.090672e-01
4.632997e+01,6.967647e-01
4.782297e+01,7.439356e-01
4.931596e+01,nan
5.080896e+01,6.121834e-01
5.230195e+01,9.079384e-01
5.379495e+01,2.804625e-01
