x,Mu
-9.396914e+01,9.425728e-01
-9.247656e+01,1.051984e+00
-9.098398e+01,1.056317e+00
-8.949140e+01,9.926384e-01
-8.799881e+01,nan
-8.650623e+01,9.272788e-01
-8.501365e+01,8.803672e-01
-8.352107e+01,8.475268e-01
-8.202849e+01,nan
-8.053590e+01,8.216153e-01
-7.904332e+01,8.039521e-01
-7.755074e+01,7.934863e-01
-7.605816e+01,7.830129e-01
-7.456558e+01,nan
-7.307300e+01,7.783016e-01
-7.158041e+01,7.805686e-01
-7.008783e+01,7.584050e-01
-6.859525e+01,nan
-6.710267e+01,7.802459e-01
-6.561009e+01,7.763366e-01
-6.411751e+01,7.732043e-01
-6.262492e+01,7.765900e-01
-6.113234e+01,nan
-5.963976e+01,7.848702e-01
-5.814718e+01,7.942986e-01
-5.665460e+01,8.067212e-01
-5.516202e+01,nan
-5.366943e+01,8.259843e-01
-5.217685e+01,8.517759e-01
-5.068427e+01,8.905103e-01
-4.919169e+01,9.482507e-01
-4.769911e+01,nan
-4.620653e+01,1.048661e+00
-4.471394e+01,1.204159e+00
-4.322136e+01,1.833667e+00
-4.172878e+01,nan
-4.023620e+01,1.949906e+00
-3.874362e+01,-7.196259e+00
-3.725104e+01,3.595254e+00
-3.575845e+01,2.980533e+00
-3.426587e+01,nan
-3.277329e+01,2.373181e+00
-3.128071e+01,2.072512e+00
-2.978813e+01,1.862897e+00
-2.829555e+01,nan
-2.680296e+01,1.714176e+00
-2.531038e+01,1.598289e+00
-2.381780e+01,1.504269e+00
-2.232522e+01,nan
-2.083264e+01,1.425162e+00
-1.934005e+01,1.356886e+00
-1.784747e+01,1.296933e+00
-1.635489e+01,nan
-1.486231e+01,1.243619e+00
-1.336973e+01,1.195753e+00
-1.187715e+01,1.152461e+00
-1.038456e+01,nan
-8.891983e+00,1.113078e+00
-7.399401e+00,1.077081e+00
-5.906819e+00,1.044087e+00
-4.414238e+00,nan
-2.921656e+00,1.013642e+00
-1.429074e+00,9.858789e-01
6.350742e-02,9.602972e-01
1.556089e+00,nan
3.048671e+00,9.362451e-01
4.541253e+00,9.141600e-01
6.033834e+00,8.937658e-01
7.526416e+00,nan
9.018998e+00,8.749035e-01
1.051158e+01,8.574724e-01
1.200416e+01,8.413834e-01
1.349674e+01,nan
1.498932e+01,8.265752e-01
1.648191e+01,8.129754e-01
1.797449e+01,8.006765e-01
1.946707e+01,nan
2.095965e+01,7.889075e-01
2.245223e+01,7.786940e-01
2.394481e+01,7.636072e-01
2.543740e+01,nan
2.692998e+01,7.548631e-01
2.842256e+01,7.541108e-01
2.991514e+01,7.474305e-01
3.140772e+01,nan
3.290031e+01,7.382371e-01
3.439289e+01,7.307355e-01
3.588547e+01,7.254338e-01
3.737805e+01,nan
3.887063e+01,7.213130e-01
4.036321e+01,7.186669e-01
4.185580e+01,7.149146e-01
4.334838e+01,nan
4.484096e+01,7.180061e-01
4.633354e+01,7.007662e-01
4.782612e+01,7.440584e-01
4.931870e+01,nan
5.081129e+01,6.090551e-01
5.230387e+01,8.999181e-01
5.379645e+01,2.754990e-01
